time,transfer_fx,10th_pct,90th_pct
0.0,0.0,0.0,0.0
0.1,0.06169998847388799,0.05981627568032946,0.06461021137175492
0.2,0.15376600528659326,0.14843878457357598,0.15601460464889255
0.30000000000000004,0.3846187207951446,0.38072161009139405,0.3875711492021219
0.4,0.2131198434821854,0.20913115892376039,0.21768880518864334
0.5,1.1162665641196827,1.1088548330675299,1.1234848071684254
0.6000000000000001,0.7668406012726539,0.7600535933066102,0.7762952168711458
0.7000000000000001,0.5086096286616713,0.5043663176298544,0.5139801511998827
0.8,1.6995152666237778,1.695771625495313,1.7042274653448284
0.9,0.16784519707628884,0.1634519395636094,0.1707689676951076
1.0,1.478682080919378,1.4750545267077753,1.4832633020010364
1.1,0.23850263239520164,0.23360671578703393,0.2438802665071272
1.2000000000000002,0.987196261988968,0.981088310497766,0.9924661528659571
1.3,0.7676487744448645,0.76405945483384,0.7723206102647913
1.4000000000000001,0.0,0.0,0.0
1.5,0.27110103528583146,0.2672192325811176,0.2742191583224225
1.6,0.0,0.0,0.0
1.7000000000000002,1.012811073606889,1.0107392037186573,1.0152981494613715
1.8,0.0,0.0,0.0
1.9000000000000001,0.14512130355355934,0.14215035297493486,0.1466186972629776
2.0,0.0,0.0,0.0
2.1,0.10238707786932527,0.09866749236737712,0.10684372381896076
2.2,0.0,0.0,0.0
2.3000000000000003,0.14105231228966786,0.13768699580034832,0.14395229749040786
2.4000000000000004,0.0,0.0,0.0
2.5,0.04270906110990991,0.04119291196740603,0.04598610190038779
2.6,0.08288579698533854,0.08094415991492857,0.08477289621175985
2.7,0.0,0.0,0.0
2.8000000000000003,0.0,0.0,0.0
2.9000000000000004,0.0,0.0,0.0
3.0,0.0,0.0,0.0
3.1,0.0,0.0,0.0
3.2,0.029282044127012588,0.02867561473480641,0.029739471149892546
3.3000000000000003,0.0,0.0,0.0
3.4000000000000004,0.0,0.0,0.0
3.5,0.0,0.0,0.0
3.6,0.0,0.0,0.0
3.7,0.0,0.0,0.0
3.8000000000000003,0.0,0.0,0.0
3.9000000000000004,0.0007410760848542145,0.0,0.0021439018407681467
4.0,0.002363765758165395,0.0006476702147486251,0.003991006991806036
4.1000000000000005,0.0001467362842146322,0.0,0.0005203117502985633
4.2,0.0,0.0,0.0
4.3,0.0,0.0,0.0
4.4,0.0,0.0,0.0
4.5,0.0,0.0,0.0
4.6000000000000005,3.0088636619863275e-05,0.0,0.0
4.7,0.00010425974660000725,0.0,0.0004690254729042754
4.800000000000001,3.585908896517997e-05,0.0,0.0
4.9,0.0,0.0,0.0
5.0,0.0,0.0,0.0
5.1000000000000005,0.00010286306294182979,0.0,0.0004888865437001455
5.2,1.9598705535555093e-05,0.0,8.94292657841579e-05
5.300000000000001,0.0,0.0,0.0
5.4,4.470096255470457e-05,0.0,0.00022290322856359843
5.5,1.6535641044423955e-07,0.0,0.0
5.6000000000000005,2.0160344088849536e-05,0.0,0.0001000062788673486
5.7,8.441970903813267e-05,0.0,0.00041990925032644555
5.800000000000001,0.0,0.0,0.0
5.9,9.557059949776958e-05,0.0,0.00032659398147536487
