Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Cirpka,0.004991049184498939,1.0002590371292523,12.6332860770227,22.98205564765006,0.0049823992750259935,30.0,0.007735507281623783,0.0007119279088976341,13.365506592090242,0.22275844320150404
