Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Learn,0.004971448380084236,1.0003009759611836,12.632944019135312,22.987943804390916,0.004955329804502215,15.377722164434577,0.007376697734778652,0.0014721227716721118,3.53208265802823,0.058868044300470504
