Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Cirpka,0.005031962801960084,0.9996253909751238,12.627398743045063,22.837576196101192,0.0007335907193669751,30.0,0.0010510401045105795,0.0004519679628281422,34.08424372400623,0.5680707287334371
