Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2
Cirpka,0.006962279805930006,0.9993281211183471,12.626121260556651,22.806248407949557,0.001109674176894014,30.0,0.0015864682522237989,0.0005124244758722014
