Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2
Learn,0.007018470936575273,0.9993945736355937,12.629511465198204,22.822673348014423,0.0010414922574172908,15.351328832149226,0.0014789611508790503,0.0010633234594343787
