Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2
Cirpka,0.0009969236214327187,1.0001431955916893,2.5006929131998614,1.0586041829404664,0.0010288102481571131,30.0,0.0010933855476719298,0.030689300760212552
