Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2
Learn,0.0009961762665169126,0.9999496017175908,12.630318697970177,22.900466226652448,0.0009630044352680348,15.366254700609744,0.0014377831464944377,0.0010161225859503093
