time,input,output,transfer_func_mean,transfer_func_p10,transfer_func_p90
0.0,-0.0235448308929669,-0.0243686281090206,15.646256257142532,14.963537640727516,16.3959701918167
0.016666666666669938,-0.0231266288614002,-0.0239504260774538,17.84091835859461,17.412549318789708,18.244430601755404
0.033333333333339876,-0.0227084268298334,-0.0235322240458871,15.267624471205188,14.574066846796574,16.05508234783895
0.050000000000009814,-0.0222902247982667,-0.0231140220143203,8.921925875584883,8.370155968588632,9.384732337317574
0.06666666666667975,-0.0218720227666978,-0.0226958199827514,2.6540603961887537,2.1150108731234085,3.256456679961849
0.08333333333334969,-0.021453820735131,-0.0222776179511847,0.017614930700460146,0.0,0.0
0.10000000000001963,-0.0210356187035643,-0.0218594159196179,0.0,0.0,0.0
0.11666666666668957,-0.0206174166719975,-0.0214412138880512,0.0,0.0,0.0
0.1333333333333595,-0.0201992146404308,-0.0210230118564844,0.0,0.0,0.0
0.15000000000002944,-0.019781012608864,-0.0206048098249177,0.0,0.0,0.0
0.16666666666669938,-0.0193628105772973,-0.0201866077933509,0.0,0.0,0.0
0.18333333333336932,-0.0189446085457284,-0.019768405761782,0.0,0.0,0.0
0.20000000000003926,-0.0185264065141617,-0.0193502037302153,0.0,0.0,0.0
0.2166666666667092,-0.0181082044825949,-0.0189320016986485,0.0,0.0,0.0
0.23333333333337913,-0.0176900024510282,-0.0185137996670818,0.004128102389263541,0.0,0.0
0.25000000000004907,-0.0172718004194614,-0.018095597635515,0.0,0.0,0.0
0.266666666666719,-0.0168535983878947,-0.0176773956039483,0.003036585805048565,0.0,0.0
0.28333333333338895,-0.0164353963563279,-0.0172591935723815,0.0003085448742220476,0.0,0.0
0.3000000000000589,-0.016017194324759,-0.0168409915408127,0.002644009510301583,0.0,0.0
0.3166666666667288,-0.0155989922931923,-0.0164227895092459,0.00020623782219190298,0.0,0.0
0.33333333333339876,-0.0151807902616255,-0.0160045874776792,0.003489580464679727,0.0,0.0
0.3500000000000687,-0.0147625882300588,-0.0155863854461124,0.0013820214532027336,0.0,0.0
0.36666666666673864,-0.014344386198492,-0.0151681834145457,0.0,0.0,0.0
0.3833333333334086,-0.0139261841669253,-0.0147499813829789,0.00046819707099949524,0.0,0.0
0.4000000000000785,-0.0135079821353585,-0.0143317793514122,0.0,0.0,0.0
0.41666666666674845,-0.0130897801037896,-0.0139135773198433,0.0014562158642906014,0.0,0.0
0.4333333333334184,-0.0126715780722229,-0.0134953752882765,0.0,0.0,0.0
0.45000000000008833,-0.0122533760406562,-0.0130771732567098,0.005614056235150581,0.0,0.0
0.46666666666675827,-0.0118351740090894,-0.012658971225143,0.0,0.0,0.0
0.4833333333334282,-0.0114169719775226,-0.0122407691935763,4.3029008313365774e-05,0.0,0.0
0.5000000000000981,-0.0109987699459559,-0.0118225671620095,0.0,0.0,0.0
0.5166666666667681,-0.0105805679143891,-0.0114043651304428,0.000627659525078061,0.0,0.0
0.533333333333438,-0.0101623658828203,-0.0109861630988739,0.0,0.0,0.0
0.550000000000108,-0.0097441638512535,-0.0105679610673072,0.00021365508290969648,0.0,0.0
0.5666666666667779,-0.0093259618196867,-0.0101497590357404,0.0016964303351015167,0.0,0.0
0.5833333333334478,-0.00890775978812,-0.0097315570041736,0.0,0.0,0.0
0.6000000000001178,-0.0084895577565532,-0.0093133549726069,0.0,0.0,0.0
0.6166666666667877,-0.0080713557249865,-0.0088951529410401,0.0,0.0,0.0
0.6333333333334576,-0.0076531536934197,-0.0084769509094734,0.0,0.0,0.0
0.6500000000001276,-0.0072349516618508,-0.0080587488779045,0.0,0.0,0.0
0.6666666666667975,-0.0068167496302841,-0.0076405468463377,0.0002331594863627281,0.0,0.0
0.6833333333334675,-0.0063985475987173,-0.007222344814771,0.00015341262358159032,0.0,0.0
0.7000000000001374,-0.0059803455671506,-0.0068041427832042,0.0007950963030393654,0.0,0.0
0.7166666666668073,-0.0055621435355838,-0.0063859407516375,0.0,0.0,0.0
0.7333333333334773,-0.0051439415040171,-0.0059677387200707,0.0,0.0,0.0
0.7500000000001472,-0.0047257394724503,-0.005549536688504,0.004078609979994234,0.0,0.0
0.7666666666668172,-0.0043075374408815,-0.0051313346569351,0.0016543086810702262,0.0,0.0
0.7833333333334871,-0.0038893354093147,-0.0047131326253683,0.0048781865171733845,0.0,0.0
