Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Cirpka,0.005,1.0000224487465141,2.5000671183778445,1.0413815940883342,0.0016433282214837347,30.0,0.0017305718534795392,0.02454962226203171,146.26163958502002,2.437693993083667
