Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Learn,0.005,1.0000446490553219,2.50035381028889,1.0426264115511823,0.0016327218768493234,3.858380664605621,0.0017192408317955518,0.02399346207247186,41.85739147209097,0.6976231912015162
