time,input,output,kernel,transfer_func_mean,transfer_func_p10,transfer_func_p90
0.0,-0.00684275914579425,0.0,0.0,0.0116247201250347,0.00801580939092606,0.0149682372701013
0.1,-0.005917661095305371,-1.0948414633270802e-05,0.016,0.02069106825695447,0.01899168098483609,0.022283358456124686
0.2,0.005275088981941386,-3.1365087019030194e-05,0.032,0.031601225833408436,0.03049935297993844,0.03252171938687738
0.30000000000000004,-0.003348791193507149,-4.3341617033683375e-05,0.048,0.04413371860813788,0.04272145922846445,0.04562597632010568
0.4,-0.004909922652216083,-6.0676212957947995e-05,0.064,0.05794580208756886,0.05591692545144009,0.059988578272402004
0.5,0.008139579763393238,-8.586668512575834e-05,0.08,0.07295331634178356,0.07056859096022429,0.07513820659402395
0.6000000000000001,0.00024199525641030784,-9.80338296721395e-05,0.096,0.08885953996938117,0.08673740518208635,0.09079924319017896
0.7000000000000001,0.002880312120072761,-0.00010981378180826419,0.112,0.10539073952508539,0.10331401805357707,0.10710716131117028
0.8,0.005463066328280732,-0.00011698523455227245,0.128,0.1224883128519664,0.12079604426704152,0.1239395327259675
0.9,-8.740183784701382e-06,-0.00011541578117103154,0.144,0.14001571114816497,0.1384899877608047,0.14173490323422183
1.0,0.006697398999034221,-0.00011386031208384612,0.16,0.1579135681496137,0.1562362472669322,0.15953473954759537
1.1,-0.0050013626033086735,-0.00010158900459820598,0.176,0.17602737701896726,0.1742977107990836,0.1777942241380677
1.2000000000000002,0.0011602649702647468,-9.731987727785969e-05,0.192,0.1943212533850326,0.19248722596081608,0.19615695975538702
1.3,-0.0009664437715592638,-9.119432600508981e-05,0.208,0.2126392421828959,0.21091006691698397,0.21462600180928731
1.4000000000000001,-0.0019494307834878322,-8.661508476681474e-05,0.224,0.2309781662102838,0.22894964933004572,0.23279329399239546
1.5,0.0016956238559850735,-8.51549327821203e-05,0.24,0.24909232513935925,0.24686700757629287,0.25122605842369494
1.6,-0.0018262448345488275,-8.098178262784963e-05,0.256,0.26690409973327706,0.2645493158732318,0.26924265348723264
1.7000000000000002,-0.004335501936115002,-7.973062420885722e-05,0.272,0.2841061112911492,0.2818837910128696,0.2863607686204531
1.8,-0.0032761833196537932,-8.541626888764867e-05,0.288,0.3005147957355075,0.2983170143696969,0.3028929399307149
1.9000000000000001,-0.008060878093847743,-9.634380687788618e-05,0.304,0.31563711534439426,0.3135753557303337,0.3177511403113101
2.0,-0.0038144726335117662,-0.00012016874981828025,0.32,0.32913504671335053,0.3273035641144174,0.33109618989030093
2.1,-0.005623810686588811,-0.00015009684897229305,0.336,0.3406593775935146,0.3386874238890325,0.3428261327032922
2.2,0.0053857361279367995,-0.0001890230452248477,0.352,0.3498616795328339,0.347803712280159,0.3519167155284849
2.3000000000000003,-0.0074345065899426846,-0.00021933206367270378,0.368,0.3565062223860418,0.35454956723852926,0.3587643351747777
2.4000000000000004,-0.006964146373426301,-0.00026153629266446817,0.384,0.36039146117012183,0.35810867111915184,0.3626529112588275
2.5,-0.005260476355615798,-0.0003148831558537145,0.4,0.3614007173141295,0.3591010432517255,0.36412717367488934
2.6,0.0024753368136564164,-0.00035474995194540457,0.384,0.35962144087874204,0.35708927236383514,0.36222092488217694
2.7,0.004265743101515699,-0.0003717196936302672,0.368,0.35524872578594363,0.352641416944332,0.35786932529905574
2.8000000000000003,0.0025501484496677925,-0.0003987445310949172,0.352,0.34823632944030414,0.34610955986173064,0.35035405919455404
2.9000000000000004,0.0047543568983191,-0.00041097299922087575,0.336,0.3389530198760902,0.3373363454700719,0.34064758303650283
3.0,-0.0008736412027608337,-0.00039988274382243225,0.32,0.3276916428373005,0.32625482146898066,0.3294793032720568
3.1,-0.002890904392277842,-0.00041623696959126443,0.304,0.3145996012585599,0.31304964118110445,0.31664794627457865
3.2,-0.0013250631018481833,-0.00043799102720825414,0.288,0.3001161199374348,0.2981213932643968,0.3021662743248709
3.3000000000000003,0.006664466922046935,-0.000471082184572434,0.272,0.2845065293372868,0.28202195230469884,0.2865131999395891
3.4000000000000004,-0.002771097912533685,-0.0005109920071118369,0.256,0.2680940047345045,0.2652105726844669,0.270490946503417
3.5,0.0068736131087973424,-0.0005553076177231828,0.24,0.25094783238906754,0.24871352096946064,0.25302517723907486
3.6,-0.0039357818492073175,-0.0006100571241573621,0.224,0.2333981910988896,0.23126583177864604,0.23518115709670673
3.7,0.005766628442374713,-0.0006550995212196858,0.208,0.2153376684071686,0.213193943282329,0.21698689602193197
3.8000000000000003,-0.0017658973169588275,-0.000694628160679057,0.192,0.19696908248090061,0.1952482097594777,0.19860733960841442
3.9000000000000004,-0.0017746444540851923,-0.0007338896157765726,0.176,0.17830834716027535,0.17687232633322506,0.1799143435173734
4.0,0.008126048235597025,-0.0007697523234934636,0.16,0.15951761813120455,0.1579617349815926,0.16095434757946409
4.1000000000000005,0.0061336780264669285,-0.0007980393503725516,0.144,0.14078754960157142,0.13930134343905823,0.14287315673918394
4.2,0.00395832698291847,-0.0008106685089387358,0.128,0.12218588581076846,0.12038342837816524,0.12428858739017508
4.3,-0.0027900734547787113,-0.0008030907381366826,0.112,0.10399703890415209,0.10223962493374135,0.10607611861443698
4.4,0.010593338398105362,-0.0007894932982393841,0.096,0.08629412238955875,0.08459745773695444,0.08793068185028126
4.5,0.010288597172258013,-0.0007331517070048033,0.08,0.06967930357739671,0.06839353617245097,0.0710759736804219
4.6000000000000005,-0.002071498126964503,-0.000648142047867372,0.064,0.05426082989492084,0.05330405613360059,0.05549883118119747
