Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2
Cirpka,0.007008283867304223,0.998844040207057,5.988018654159988,11.762449384975213,0.0013779673952167182,30.0,0.0019089495280147483,0.0005914496604107671
