Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2
Learn,0.00701925454860567,0.9993835882636566,5.987748037949913,11.747614615881089,0.0011317308669442797,10.746131347037332,0.0015523780720456276,0.003784942997511915
