Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2
Cirpka,0.029926949680442818,0.9762632309894776,13.807994407186285,74.37276644409276,1.1126489523320355,30.0,0.09,0.22651787098089557
