Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Cirpka,0.0050211700333804,1.0000372946089764,2.5004603354282504,1.0463320287952167,0.0018959948890218635,30.0,0.002006966781015736,0.026120348737513063,206.9886322239181,3.449810537065302
