Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Cirpka,0.09002441166418118,1.0189391747292535,5.986314716964956,15.965905926787816,0.24594083078356382,30.0,0.12,0.09764947709128584,35.92255938600283,0.5987093231000472
