Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Learn,0.08977675505531856,0.9984306715478999,5.9487681940449635,11.278137463870173,0.020500332728718384,10.682023059887634,0.025510735176017353,0.003982147753078053,5.814911192050204,0.09691518653417006
