time,in,out
-2,-0.0746396012366148,NaN
-1.98333333333333,-0.0694808159651345,NaN
-1.96666666666667,-0.064328512331074,NaN
-1.95,-0.0617547873119115,NaN
-1.93333333333333,-0.0591826781265432,NaN
-1.91666666666667,-0.054043301174292,NaN
-1.9,-0.0489103693276142,NaN
-1.88333333333333,-0.0412230296345292,NaN
-1.86666666666667,-0.0412230296345292,NaN
-1.85,-0.0335501234100704,NaN
-1.83333333333333,-0.0284428511261105,NaN
-1.81666666666667,-0.023341963668981,NaN
-1.8,-0.0182474490732282,NaN
-1.78333333333333,-0.181271387989275,NaN
-1.76666666666667,-0.00807749075335664,NaN
-1.75,-0.00553896559846336,NaN
-1.73333333333333,-0.000466662220145508,NaN
-1.71666666666667,0.00965899818295881,NaN
-1.7,0.012186474724534,NaN
-1.68333333333333,-0.150267308186672,NaN
-1.66666666666667,-0.147694070286056,NaN
-1.65,-0.0969005059112192,NaN
-1.63333333333333,-0.0994555755460148,NaN
-1.61666666666667,0.0398852546376275,NaN
-1.6,-0.079059335673476,NaN
-1.58333333333333,-0.0739760591858612,NaN
-1.56666666666667,-0.0739760591858612,NaN
-1.55,0.0624077243809509,NaN
-1.53333333333333,-0.0714367804054326,NaN
-1.51666666666667,0.0723775180178862,NaN
-1.5,-0.0537057362652043,NaN
-1.48333333333333,-0.0537057362652043,NaN
-1.46666666666667,-0.0461301593103023,NaN
-1.45,0.0922433830924035,NaN
-1.43333333333333,-0.0360511748263598,NaN
-1.41666666666667,-0.0234873262426092,NaN
-1.4,-0.0234873262426092,NaN
-1.38333333333333,-0.0234873262426092,NaN
-1.36666666666667,-0.0159675522228909,NaN
-1.35,-0.00346536416732661,NaN
-1.33333333333333,-0.0084616325961548,NaN
-1.31666666666667,-0.000969529109748635,NaN
-1.3,0.00650879634828812,NaN
-1.28333333333333,0.0114867109507493,NaN
-1.26666666666667,0.0164585300808127,NaN
-1.25,0.0114867109507493,NaN
-1.23333333333333,0.0214242649275143,NaN
-1.21666666666667,0.0263839266525238,NaN
-1.2,0.0362850752478081,NaN
-1.18333333333333,0.0362850752478081,NaN
-1.16666666666667,0.0412265843053269,NaN
-1.15,0.0461620646158146,NaN
-1.13333333333333,0.0584744619162777,NaN
-1.11666666666667,0.0584744619162777,NaN
-1.1,0.0584744619162777,NaN
-1.08333333333333,0.0633889282663546,NaN
-1.06666666666667,0.0633889282663546,NaN
-1.05,0.0780964948686453,NaN
-1.03333333333333,0.0780964948686453,NaN
-1.01666666666667,-0.0855793530176236,NaN
-1,-0.0805923776474145,NaN
-0.983333333333333,0.0903119042662794,NaN
-0.966666666666667,-0.0756114514386056,NaN
-0.95,-0.0681513802484559,NaN
-0.933333333333334,0.102490315556573,NaN
-0.916666666666667,-0.0582256882858481,NaN
-0.9,0.112206518771413,NaN
-0.883333333333334,-0.0458523124528639,NaN
-0.866666666666667,0.114631896575496,NaN
-0.850000000000001,0.124318755733734,NaN
-0.833333333333334,0.129153412654968,NaN
-0.816666666666667,0.131568552584142,NaN
-0.8,-0.0335162661936778,NaN
-0.783333333333334,-0.0335162661936778,NaN
-0.766666666666667,-0.0285922621529615,NaN
-0.75,0.141214552875694,NaN
-0.733333333333333,-0.0163081941481863,NaN
-0.716666666666667,-0.02613248642188,NaN
-0.7,0.158039201920919,NaN
-0.683333333333334,-0.00650753478531456,NaN
-0.666666666666667,0.000827501891438232,0
-0.65,0.00571018535434078,0
-0.633333333333334,0.000827501891438232,0
-0.616666666666667,-0.165966512004837,0
-0.600000000000001,0.00814932875547427,0
-0.583333333333334,0.00814932875547427,0
-0.566666666666667,-0.148552710148341,0
-0.550000000000001,0.0178912775799631,0
-0.533333333333333,0.0178912775799631,0
-0.516666666666667,0.0251824199752562,0
-0.5,0.0324604709023859,0
-0.483333333333333,0.0251824199752562,0
-0.466666666666667,0.0421442351681527,0
-0.45,-0.123802255994241,0
-0.433333333333334,0.0421442351681527,0
-0.416666666666667,0.0445615592521001,0
-0.4,0.0445615592521001,0
-0.383333333333334,0.0445615592521001,0
-0.366666666666667,0.0614424625898778,0
-0.350000000000001,0.0614424625898778,0
-0.333333333333334,-0.121335345775239,0
-0.316666666666667,0.0614424625898778,0
-0.300000000000001,-0.109022875663796,0
-0.283333333333333,-0.109022875663796,0
-0.266666666666667,0.0686555820726326,0
-0.25,0.0758558195697333,0
-0.233333333333333,0.0686555820726326,0
-0.216666666666667,-0.0918470049536161,0
-0.2,0.0758558195697333,0
-0.183333333333334,0.241110791052096,0
-0.166666666666667,-0.0893991519126274,0
-0.15,0.0758558195697333,0
-0.133333333333334,0.0854361571626271,0
-0.116666666666667,0.0854361571626271,0
-0.100000000000001,0.0973795843162215,0
-0.0833333333333339,-0.069868662720269,0
-0.0666666666666673,-0.0723048978218898,0
-0.0499999999999998,0.0973795843162215,0
-0.0333333333333341,0.102147033712762,0
-0.0166666666666666,0.0878276823526072,0
0,-0.069868662720269,0
0.0166666666666666,-0.0132211125480779,0
0.0333333333333332,-0.0133711574169638,0
0.0499999999999998,-0.00866739715544469,0
0.0666666666666664,22.3058277470162,0
0.083333333333333,35.2522835348696,0
0.0999999999999996,36.3979564627775,0
0.116666666666666,39.1601080713991,0
0.133333333333333,39.4982240973989,0
0.149999999999999,39.8167912188638,0
0.166666666666666,39.7640967378067,0
0.183333333333333,40.0441889487368,0
0.2,40.4984748926411,0
0.216666666666666,40.0273161945238,0
0.233333333333333,39.7351899868447,0
0.25,39.6720157457546,0
0.266666666666667,39.3173711350923,0
0.283333333333333,39.479230628117,0
0.3,39.1223970660579,0
0.316666666666666,38.9300687025217,0
0.333333333333333,39.0920783002057,0
0.35,38.8025700195415,0
0.366666666666666,38.9324862341148,0
0.383333333333333,38.7934300518154,0
0.399999999999999,38.3065084564711,0
0.416666666666666,37.4116769563692,0
0.433333333333333,37.352912409719,0
0.449999999999999,37.2436954609577,0.00767616100707836
0.466666666666667,36.8795852739131,0.0239748718493223
0.483333333333333,36.6003889585622,0.0402735826915742
0.5,36.446334541537,0.717181318832248
0.516666666666667,36.1551061458909,1.39408905497292
0.533333333333333,35.8014831473916,2.0709967911136
0.55,35.510418328324,2.74790452725427
0.566666666666666,34.4616047551113,3.42481226339494
0.583333333333333,34.7665870167283,4.10171999953562
0.6,34.6075998015943,4.77862773567629
0.616666666666666,33.9967800488222,5.45553547181696
0.633333333333333,32.9239873802848,6.13244320795764
0.649999999999999,35.0467906831256,6.80935094409831
0.666666666666666,36.1117908985165,7.48625868023899
0.683333333333333,36.2391925723827,8.16316641637966
0.699999999999999,36.1165847447585,8.84007415252033
0.716666666666667,34.8672118167577,9.51698188866104
0.733333333333333,35.9219971766952,10.1938896248017
0.75,36.5419373512915,10.8707973609424
0.766666666666667,36.2353151695352,11.5477050970831
0.783333333333333,36.3628085059935,12.2246128332237
0.8,36.1814590333704,12.9015205693644
0.816666666666666,36.0181747884971,13.5784283055051
0.833333333333333,35.8742508707929,14.2553360416458
0.85,35.7134576907835,14.9322437777864
0.866666666666666,35.7158510871828,15.6091515139271
0.883333333333333,35.7206336558821,16.2860592500678
0.899999999999999,35.5526631010823,16.9629669862085
0.916666666666666,35.4278787151077,17.6398747223491
0.933333333333333,35.467651819744,18.3167824584898
0.95,35.4220712335815,18.9936901946305
0.966666666666666,35.4090954364045,19.6705979307711
0.983333333333333,34.3489984715097,20.3475056669119
1,31.6627907250586,21.0244134030525
1.01666666666667,26.6149660843706,21.7013211391932
1.03333333333333,25.6056073563003,22.3782288753339
1.05,31.1404931702717,23.0551366114745
1.06666666666667,32.0373810254037,23.7320443476152
1.08333333333333,32.0753638433686,24.4089520837559
1.1,32.2383116783351,25.0858598198966
1.11666666666667,32.2383116783351,25.7627675560372
1.13333333333333,32.0705203978353,26.4396752921779
1.15,32.0681488122234,27.1165830283186
1.16666666666667,31.7878157840198,27.7934907644593
1.18333333333333,31.4619336910279,28.4703985005999
1.2,31.1674520654207,29.1473062367407
1.21666666666667,30.8662871294624,29.8242139728813
1.23333333333333,30.3593052221817,30.501121709022
1.25,30.1968927569784,31.1780294451627
1.26666666666667,29.6499954992158,31.8549371813033
1.28333333333333,29.4577124466891,32.531844917444
1.3,29.430811777956,32.391471380462
1.31666666666667,28.7412321312918,32.25109784348
1.33333333333333,28.4024794997876,32.1107243064979
1.35,28.8522977641037,31.9703507695159
1.36666666666667,30.0636258833735,31.8299772325339
1.38333333333333,30.0588868891545,31.6896036955519
1.4,30.0565153035426,31.5492301585698
1.41666666666667,29.6091986948802,31.4088566215878
1.43333333333333,29.1468308483121,31.2684830846058
1.45,28.695037939391,31.1281095476238
1.46666666666667,27.9275928991245,30.9877360106417
1.48333333333333,27.4852724174711,30.8473624736597
1.5,26.5840623536673,30.7069889366777
1.51666666666667,25.9666715791503,30.5666153996957
1.53333333333333,25.364329623536,30.4262418627136
1.55,24.9052176575093,30.2858683257316
1.56666666666667,24.9150423060008,30.1454947887496
1.58333333333333,24.9174069401445,30.0051212517676
1.6,25.0728262123672,29.8647477147855
1.61666666666667,25.04795999521,29.7243741778035
1.63333333333333,25.04795999521,29.5840006408215
1.65,25.3368429822594,29.4436271038395
1.66666666666667,25.322176807089,29.3032535668574
1.68333333333333,25.3245414412326,29.1628800298754
1.7,25.322176807089,29.0225064928934
1.71666666666667,25.04795999521,28.8821329559114
1.73333333333333,25.2004317540808,28.7417594189293
1.75,24.8707045405807,28.6013858819473
1.76666666666667,24.8707045405807,28.4610123449653
1.78333333333333,24.8805061610541,28.3206388079833
1.8,24.8707045405807,28.1802652710012
1.81666666666667,24.8777859755668,28.0398917340192
1.83333333333333,24.1283716074507,27.8995181970372
1.85,25.0203840415634,27.7591446600552
1.86666666666667,26.7964122552357,27.5645654271174
1.88333333333333,31.4578389828432,27.3699861941797
1.9,43.4102954464565,27.175406961242
1.91666666666667,39.6721483975333,26.9808277283043
1.93333333333333,42.6455340102353,26.7862484953666
1.95,41.3020123883156,26.5916692624288
1.96666666666667,40.8491444501869,26.3970900294911
1.98333333333333,40.5680910006035,26.2025107965534
2,40.6871975788824,26.0079315636156
2.01666666666667,40.3894765125259,25.8133523306779
2.03333333333333,39.946606426921,25.6187730977402
2.05,39.9324309137746,25.4241938648025
2.06666666666667,42.1602506204061,25.2296146318648
2.08333333333333,44.0717152444849,25.035035398927
2.1,44.0787635899571,24.8404561659893
2.11666666666667,46.4867035584013,24.6458769330516
2.13333333333333,49.4806932291454,24.4512977001139
2.15,51.1208001750749,24.2567184671761
2.16666666666667,51.4060573665903,24.0621392342384
2.18333333333333,51.3757636276334,23.8675600013007
2.2,51.3710743336686,23.672980768363
2.21666666666667,51.1967657789974,23.4784015354253
2.23333333333333,50.9164454999498,23.2838223024875
2.25,50.593402216861,23.0892430695498
2.26666666666667,50.3107393441582,22.8946638366121
2.28333333333333,50.1344462408301,22.7000846036744
2.3,49.8495245841657,22.5055053707366
2.31666666666667,49.5283674938448,22.3109261377989
2.33333333333333,49.4950743160672,22.1163469048612
2.35,49.084861785445,21.9217676719235
2.36666666666667,48.7735408982895,21.7271884389857
2.38333333333333,48.6144976358744,21.532609206048
2.4,48.1376742865845,21.3380299731103
2.41666666666667,45.4513005267427,21.1434507401726
2.43333333333333,36.3228522636636,21.0339495620446
2.45,39.0249945908916,20.9244483839166
2.46666666666667,42.8682666943173,20.8149472057887
2.48333333333333,45.4064053274901,20.7054460276607
2.5,46.4891592090872,20.5959448495328
2.51666666666667,46.4547986623058,20.4864436714048
2.53333333333333,46.3362387341631,20.3769424932768
2.55,46.1567948983244,20.2674413151489
2.56666666666667,46.3202748360378,20.1579401370209
2.58333333333333,46.3202748360378,20.0484389588929
2.6,46.4457987199499,19.938937780765
2.61666666666667,45.2319003282987,19.829436602637
2.63333333333333,47.8108709872112,19.7199354245091
2.65,50.0259798415318,19.6104342463811
2.66666666666667,51.0781847592205,19.5009330682531
2.68333333333333,51.1491918719877,19.3914318901252
2.7,51.063725147009,19.2819307119972
2.71666666666667,48.495580807693,19.1724295338692
2.73333333333333,52.5177338548641,19.0629283557413
2.75,51.4741721821888,18.9534271776133
2.76666666666667,50.571466089508,18.8439259994854
2.78333333333333,50.287460387369,18.7344248213574
2.8,50.1288312317447,18.6249236432294
2.81666666666667,49.7899682440583,18.5154224651015
2.83333333333333,49.3467740380611,18.4059212869735
2.85,49.1858626898218,18.2964201088455
2.86666666666667,48.9216452560266,18.1869189307176
2.88333333333333,47.2556145092892,18.0774177525896
2.9,47.1149729778035,17.9679165744617
2.91666666666667,47.4327825526409,17.8584153963337
2.93333333333333,47.2718244225451,17.7489142182057
2.95,46.9948015788562,17.6394130400778
2.96666666666667,46.6562568568894,17.5299118619498
2.98333333333333,46.3752559779516,18.1412350149503
3,46.0480913991552,18.7525581679508
3.01666666666667,45.9350746821649,19.3638813209513
3.03333333333333,45.6377468761533,19.9752044739518
3.05,44.9023458876115,20.5865276269523
3.06666666666667,45.3287382339151,21.1978507799528
3.08333333333333,45.7664965397364,21.8091739329533
3.1,45.3239903320783,22.4204970859539
3.11666666666667,44.7098098161092,23.0318202389543
3.13333333333333,46.5195364937594,23.6431433919549
3.15,51.0008632593508,24.2544665449553
3.16666666666667,51.7472615984846,24.8657896979559
3.18333333333333,52.3159510692961,25.4771128509564
3.2,52.1953026241195,26.0884360039569
3.21666666666667,52.1953026241195,26.6997591569574
3.23333333333333,51.8730266103536,27.3110823099579
3.25,51.8378743714561,27.9224054629584
3.26666666666667,51.2397193687588,28.5337286159589
3.28333333333333,51.2397193687588,29.1450517689594
3.3,51.2402658238852,29.7563749219599
3.31666666666667,50.614879866226,30.3676980749604
3.33333333333333,50.4819075775865,30.9790212279609
3.35,50.3383488731066,31.5903443809615
3.36666666666667,50.1782175090503,32.2016675339619
3.38333333333333,49.8753623593358,32.8129906869625
3.4,49.4549572930834,33.4243138399629
3.41666666666667,49.1161458842563,34.0356369929635
3.43333333333333,48.8516473180637,34.646960145964
3.45,48.6909228256266,35.2582832989645
3.46666666666667,48.3890922812999,35.869606451965
3.48333333333333,48.0882059789876,36.4809296049655
3.5,47.6462136247856,37.092252757966
3.51666666666667,47.480752263703,37.7035759109665
