time,in,out
-2,-0.000756136627649084,NaN
-1.98333333333333,-0.000756136627649084,NaN
-1.96666666666667,-0.000756136627649084,NaN
-1.95,-0.000756136627649084,NaN
-1.93333333333333,-0.000756136627649084,NaN
-1.91666666666667,-0.000756136627649084,NaN
-1.9,-0.000756136627649084,NaN
-1.88333333333333,-0.000756136627649084,NaN
-1.86666666666667,-0.000756136627649084,NaN
-1.85,-0.000756136627649084,NaN
-1.83333333333333,-0.000756136627649084,NaN
-1.81666666666667,-0.000756136627649084,NaN
-1.8,-0.000756136627649084,NaN
-1.78333333333333,-0.000756136627649084,NaN
-1.76666666666667,-0.000756136627649084,NaN
-1.75,-0.000756136627649084,NaN
-1.73333333333333,-0.000756136627649084,NaN
-1.71666666666667,-0.000756136627649084,NaN
-1.7,-0.000756136627649084,NaN
-1.68333333333333,-0.000756136627649084,NaN
-1.66666666666667,-0.000756136627649084,NaN
-1.65,-0.000756136627649084,NaN
-1.63333333333333,-0.000756136627649084,NaN
-1.61666666666667,-0.000756136627649084,NaN
-1.6,-0.000756136627649084,NaN
-1.58333333333333,-0.000756136627649084,NaN
-1.56666666666667,-0.000756136627649084,NaN
-1.55,-0.000756136627649084,NaN
-1.53333333333333,-0.000756136627649084,NaN
-1.51666666666667,-0.000756136627649084,NaN
-1.5,-0.000756136627649084,NaN
-1.48333333333333,-0.000756136627649084,NaN
-1.46666666666667,-0.000756136627649084,NaN
-1.45,-0.000756136627649084,NaN
-1.43333333333333,-0.000756136627649084,NaN
-1.41666666666667,-0.000756136627649084,NaN
-1.4,-0.000756136627649084,NaN
-1.38333333333333,-0.000756136627649084,NaN
-1.36666666666667,-0.000756136627649084,NaN
-1.35,-0.000756136627649084,NaN
-1.33333333333333,-0.000756136627649084,NaN
-1.31666666666667,-0.000756136627649084,NaN
-1.3,-0.000756136627649084,NaN
-1.28333333333333,-0.000756136627649084,NaN
-1.26666666666667,-0.000756136627649084,NaN
-1.25,-0.000756136627649084,NaN
-1.23333333333333,-0.000756136627649084,NaN
-1.21666666666667,-0.000756136627649084,NaN
-1.2,-0.000756136627649084,NaN
-1.18333333333333,-0.000756136627649084,NaN
-1.16666666666667,-0.000756136627649084,NaN
-1.15,-0.000756136627649084,NaN
-1.13333333333333,-0.000756136627649084,0.0113894328129138
-1.11666666666667,-0.000756136627649084,0.0102475913890424
-1.1,-0.000756136627649084,0.00910574996517097
-1.08333333333333,-0.000756136627649084,0.00796390854129956
-1.06666666666667,-0.000756136627649084,0.00682206711742814
-1.05,-0.000756136627649084,0.00568022569355672
-1.03333333333333,-0.000756136627649084,0.00453838426968528
-1.01666666666667,-0.000756136627649084,0.00339654284581386
-1,-0.000756136627649084,0.00225470142194244
-0.983333333333333,-0.000756136627649084,0.00111285999807103
-0.966666666666667,-0.000756136627649084,0
-0.95,-0.000756136627649084,0
-0.933333333333333,-0.000756136627649084,0
-0.916666666666667,-0.000756136627649084,0
-0.9,-0.000756136627649084,0
-0.883333333333333,-0.000756136627649084,0
-0.866666666666667,-0.000756136627649084,0
-0.85,-0.000756136627649084,0
-0.833333333333333,-0.000756136627649084,0
-0.816666666666667,-0.000756136627649084,0
-0.8,-0.000756136627649084,0
-0.783333333333333,-0.000756136627649084,0
-0.766666666666667,-0.000756136627649084,0
-0.75,-0.000756136627649084,0
-0.733333333333333,-0.000756136627649084,0
-0.716666666666667,-0.000756136627649084,0
-0.7,-0.000756136627649084,0
-0.683333333333333,-0.000756136627649084,0
-0.666666666666667,-0.000756136627649084,0
-0.65,-0.000756136627649084,0
-0.633333333333333,-0.000756136627649084,0
-0.616666666666667,-0.000756136627649084,0
-0.6,-0.000756136627649084,0
-0.583333333333333,-0.000756136627649084,0
-0.566666666666667,-0.000756136627649084,0
-0.55,-0.000756136627649084,0
-0.533333333333333,-0.000756136627649084,0
-0.516666666666667,-0.000756136627649084,0
-0.5,-0.000756136627649084,0
-0.483333333333333,-0.000756136627649084,0
-0.466666666666667,-0.000756136627649084,0
-0.45,-0.000756136627649084,0
-0.433333333333334,-0.000756136627649084,0
-0.416666666666667,-0.000756136627649084,0
-0.4,-0.000756136627649084,0
-0.383333333333333,-0.000756136627649084,0
-0.366666666666667,-0.000756136627649084,0
-0.35,-0.000756136627649084,0
-0.333333333333333,-0.000756136627649084,0
-0.316666666666667,-0.000756136627649084,0
-0.3,-0.000756136627649084,0
-0.283333333333333,-0.000756136627649084,0
-0.266666666666667,-0.000756136627649084,0
-0.25,-0.000756136627649084,0
-0.233333333333333,-0.000756136627649084,0
-0.216666666666667,-0.000756136627649084,0
-0.2,-0.000756136627649084,0
-0.183333333333333,-0.000756136627649084,0
-0.166666666666667,-0.000756136627649084,0
-0.15,-0.000756136627649084,0
-0.133333333333333,-0.000756136627649084,0
-0.116666666666667,-0.000756136627649084,0
-0.1,-0.000756136627649084,0
-0.0833333333333335,-0.000756136627649084,0
-0.0666666666666669,-0.000756136627649084,0
-0.0500000000000003,-0.000756136627649084,0
-0.0333333333333332,-0.000756136627649084,0
-0.0166666666666666,-0.000756136627649084,0
0,-0.000756136627649084,6.89155816754618e-17
0.0166666666666666,-0.198285057637125,0.00517280313256057
0.0333333333333332,-0.0388600098627883,0.0103456062651211
0.0499999999999998,-0.0388600098627883,0.0155184093976816
0.0666666666666669,-0.0419548258375574,0.0206912125302422
0.0833333333333335,2.1017975537559,0.0258640156628027
0.1,11.4050244358457,0.0310368187953632
0.116666666666667,15.4607495707163,0.0362096219279237
0.133333333333333,16.8280993135733,0.0413824250604842
0.15,17.3870865599277,0.0465552281930447
0.166666666666667,17.3897746159564,0.0517280313256052
0.183333333333333,17.3897746159564,0.0569008344581657
0.2,17.3689842174189,0.0620736375907262
0.216666666666667,17.5280701379934,0.0672464407232868
0.233333333333333,17.7550142138283,0.0724192438558473
0.25,17.5176224420999,0.0775920469884078
0.266666666666667,17.5203063327413,0.0827648501209683
0.283333333333333,17.3639719556039,0.0879376532535288
0.3,16.7880620154586,0.0931104563860893
0.316666666666667,17.3639719556039,0.0982832595186499
0.333333333333333,18.0828532165266,0.10345606265121
0.35,18.502251990193,0.108628865783771
0.366666666666667,18.4995701786155,0.113801668916331
0.383333333333333,18.491407207635,0.118974472048892
0.4,18.6887554973269,0.124147275181452
0.416666666666667,18.502251990193,0.129320078314013
0.433333333333333,18.4724246120891,0.134492881446573
0.45,18.6904513906986,0.139665684579134
0.466666666666666,18.4507985185397,0.144838487711694
0.483333333333333,18.2723545266933,0.150011290844255
0.5,18.0429796848973,0.155184093976815
0.516666666666667,18.2401899172753,0.160356897109376
0.533333333333334,17.8791485728248,0.165529700241937
0.55,17.4530988564429,0.170702503374497
0.566666666666667,17.6581764431969,0.175875306507058
0.583333333333333,17.4530988564429,0.181048109639618
0.6,17.4530988564429,0.186220912772179
0.616666666666667,17.4453989649563,0.191393715904739
0.633333333333333,17.4453989649563,0.1965665190373
0.65,16.0955942297859,0.20173932216986
0.666666666666667,16.6592972926808,0.206912125302421
0.683333333333333,16.8668728598741,0.212084928434981
0.7,15.9257241485249,0.217257731567542
0.716666666666666,14.17105575205,0.222430534700102
0.733333333333333,15.3415062589122,0.227603337832663
0.75,15.4916688238584,0.232776140965223
0.766666666666667,15.9116249887291,0.237948944097784
0.783333333333334,15.9310485098923,0.243121747230344
0.8,15.7069681874153,0.248294550362905
0.816666666666667,15.4927825406754,0.253467353495465
0.833333333333333,16.2698931315944,0.258640156628026
0.85,17.8162791469456,0.263812959760586
0.866666666666667,18.3805080198379,0.268985762893147
0.883333333333333,18.3671473654045,0.274158566025707
0.9,18.3670379547301,0.279331369158268
0.916666666666667,18.1601533880429,0.284504172290828
0.933333333333333,18.3376316007233,0.289676975423389
0.95,18.3269663132943,0.294849778555949
0.966666666666666,18.123066257012,0.30002258168851
0.983333333333333,18.1151342965041,0.30519538482107
1,17.7513300427849,0.310368187953631
1.01666666666667,17.5346430559079,0.315540991086191
1.03333333333333,17.5166640119764,0.320713794218752
1.05,17.7254052744087,0.325886597351313
1.06666666666667,18.2736258704886,0.331059400483873
1.08333333333333,18.8291369204645,0.336232203616434
1.1,18.8317614852014,0.341405006748994
1.11666666666667,18.8127524675457,0.346577809881555
1.13333333333333,18.8206080901126,0.351750613014115
1.15,18.7937772083315,0.356923416146676
1.16666666666667,18.7882277670817,0.362096219279236
1.18333333333333,18.5854109436508,0.367269022411797
1.2,18.5666507830637,0.372441825544357
1.21666666666667,18.1995284074435,0.377614628676918
1.23333333333333,18.2021369524492,0.382787431809478
1.25,18.1706143672793,0.387960234942039
1.26666666666667,18.1942273080132,0.393133038074599
1.28333333333333,18.162730708124,0.39830584120716
1.3,17.1975536826235,0.40347864433972
1.31666666666667,17.1874728149175,0.408651447472281
1.33333333333333,16.9779252327223,0.413824250604841
1.35,16.8244225470393,0.418997053737402
1.36666666666667,16.6099196258066,0.424169856869962
1.38333333333333,16.8071915657365,0.429342660002523
1.4,16.4059599063918,0.434515463135083
1.41666666666667,16.3767866217634,0.439688266267644
1.43333333333333,16.1932815855454,0.444861069400204
1.45,16.3696649230066,0.450033872532765
1.46666666666667,16.3696649230066,0.455206675665325
1.48333333333333,16.0271037710137,0.460379478797886
1.5,15.9984422856645,0.465552281930446
1.51666666666667,15.5987824713933,0.470725085063007
1.53333333333333,15.5961262565189,0.475897888195568
1.55,15.3974382450005,0.481070691328129
1.56666666666667,15.5836554811741,0.512936930594326
1.58333333333333,17.523424558928,0.544803169860523
1.6,18.6314551242661,0.57666940912672
1.61666666666667,18.7816928105856,0.608535648392917
1.63333333333333,18.977267675531,0.640401887659114
1.65,18.7761745937781,0.672268126925311
1.66666666666667,18.7629499143477,0.704134366191508
1.68333333333333,18.6128354188538,0.736000605457705
1.7,18.6048221673404,0.767866844723902
1.71666666666667,18.3987555930879,0.799733083990099
1.73333333333333,17.8397102431295,0.831599323256296
1.75,18.034859434629,0.863465562522493
1.76666666666667,17.8293739392087,0.895331801788692
1.78333333333333,18.189987257774,0.927198041054889
1.8,18.0090082890985,0.959064280321086
1.81666666666667,17.6082019904355,0.990930519587283
1.83333333333333,18.5888157920286,1.02279675885348
1.85,18.9472083307557,1.05466299811968
1.86666666666667,18.7226484568046,1.08652923738587
1.88333333333333,18.9202496328247,1.11839547665207
1.9,18.7091325046393,1.15026171591827
1.91666666666667,18.7091325046393,1.18212795518447
1.93333333333333,18.6985483758877,1.21399419445066
1.95,18.548916873881,1.24586043371686
1.96666666666667,18.5463613262346,1.27772667298306
1.98333333333333,18.548916873881,1.30959291224925
2,18.1327369011241,1.34145915151545
2.01666666666667,17.9831655544016,1.37332539078165
2.03333333333333,17.9831655544016,1.40519163004785
2.05,17.5703161655596,1.43705786931404
2.06666666666667,17.7756949078524,1.46892410858024
2.08333333333333,17.9728881901346,1.50079034784644
2.1,17.9831655544016,1.49645930179743
2.11666666666667,17.7726893081788,1.49212825574842
2.13333333333333,17.7523249339323,1.4877972096994
2.15,17.5724884988408,1.48346616365039
2.16666666666667,16.9951796675425,1.47913511760138
2.18333333333333,16.6381055634514,1.47480407155237
