time,transfer_fx,10th_pct,90th_pct
0.0,0.07835294459621389,0.05702550713637819,0.1014260422329927
0.1,0.1204739694455971,0.1009529155502912,0.1389429743178911
0.2,0.16500548907515777,0.1503478158651237,0.17722149770798806
0.30000000000000004,0.21415310663837644,0.19645038651905386,0.2264008091224997
0.4,0.2627814020035945,0.2503847410330637,0.2764061526228178
0.5,0.30774360675994356,0.29433575401046874,0.32710258369256107
0.6000000000000001,0.3445944152014149,0.3302463423227802,0.3607821888233353
0.7000000000000001,0.37151556841149647,0.3520893861282605,0.3864986241033855
0.8,0.38803062070984606,0.37404516203730376,0.39757604093410376
0.9,0.39970258887054244,0.3925772453922844,0.4079670282303748
1.0,0.39422079163325174,0.3873223078974522,0.404396564210608
1.1,0.38557412117821527,0.3781285049103987,0.39354029978597677
1.2000000000000002,0.36878558243418996,0.3591827406044205,0.37784717078810537
1.3,0.35438680819383067,0.3428597294641936,0.3662492042436535
1.4000000000000001,0.3372325638885039,0.3232285156894637,0.35191733868541436
1.5,0.32285598247528063,0.3118637399168522,0.34003911505059276
1.6,0.3078846163695186,0.2956330604630246,0.32628921995387683
1.7000000000000002,0.3002051927636139,0.28651288659009283,0.31018498811463696
1.8,0.29319560194027044,0.280676093005988,0.3129182184605674
1.9000000000000001,0.2848903146450675,0.26963757355957574,0.29963355887317217
2.0,0.281742997747103,0.2663279300641473,0.29586846856711196
2.1,0.2740820311811557,0.25615804605031406,0.28634228804482537
2.2,0.26414274897575984,0.2496361362466163,0.28422552365846665
2.3000000000000003,0.2510803457129317,0.23766545907735534,0.2706369788118631
2.4000000000000004,0.23933137020287648,0.22295461585322693,0.26154386256442375
2.5,0.22575694041083466,0.2091083296374509,0.24374403037978784
2.6,0.20931488551530633,0.19510605629577268,0.22505124961537043
2.7,0.19251653521166628,0.16886467521870596,0.21141565143277846
2.8000000000000003,0.17544354263344863,0.15046174107549548,0.1903280273265411
2.9000000000000004,0.15758674499881534,0.1377217017116775,0.17092191969363024
3.0,0.1470463712401952,0.13352984187919192,0.15974553829487192
3.1,0.13850387528868613,0.12660481670162246,0.15344544474291852
3.2,0.1322862221374841,0.11745137579454053,0.14284839500199242
3.3000000000000003,0.12605300724664287,0.10755831861676707,0.14155065808171594
3.4000000000000004,0.11706910881495389,0.09433885158303973,0.13390069374729607
3.5,0.10953805866632146,0.09853868523445422,0.12278419995989892
3.6,0.10635610833974096,0.0939587424767368,0.11248491587242072
3.7,0.09661671845319528,0.08234644480567402,0.1093615193059332
3.8000000000000003,0.08918979941239927,0.07640805455721467,0.1048989450729982
3.9000000000000004,0.08172010939619878,0.0722811193313448,0.09152688584949978
4.0,0.07400752803406876,0.05987826093804323,0.09088859512004681
4.1000000000000005,0.07071650808970457,0.05441603365307581,0.08495463744003952
4.2,0.05573624101197956,0.0403349670351752,0.0654775045419754
4.3,0.05270703877856586,0.03776113144297769,0.06509893477707543
4.4,0.05232458138324968,0.034194463565213974,0.06837313417787019
4.5,0.04895529696789701,0.03573031548143215,0.06683597888247998
4.6000000000000005,0.04342283255567077,0.025774163768599694,0.05721557926711788
4.7,0.039038553289840155,0.0211425508611618,0.05139892386893144
4.800000000000001,0.03581417578405114,0.0221322586174044,0.06081555169938357
4.9,0.03496354587008588,0.019499683389649174,0.049675559251993656
5.0,0.038203780339125255,0.02309591054016868,0.049269415485962816
5.1000000000000005,0.036081353230656775,0.024374417677798094,0.04456096161325243
5.2,0.03466813438254947,0.025472551914054592,0.04505758327199392
5.300000000000001,0.0323516460152456,0.025594558954451882,0.042117367154738114
5.4,0.029696049977876716,0.020443416734262747,0.03785883837812678
5.5,0.02927851482200749,0.015267559981949947,0.04256809153250164
5.6000000000000005,0.026333317672241414,0.014386593526483176,0.045366615893193275
5.7,0.023690315821153496,0.013631472243747183,0.03859251639118553
5.800000000000001,0.023620256466540746,0.014761703931737976,0.03394844722200476
5.9,0.019322855494061174,0.00742030431159859,0.02953848498629869
6.0,0.020173225052428048,0.012647311754931265,0.02819171721023326
6.1000000000000005,0.014389743065724802,0.008766897147470424,0.020280125654231845
6.2,0.01704759344488684,0.004245016797543926,0.023611360372096272
6.300000000000001,0.013534668552261542,0.0,0.023239226567877257
6.4,0.014528755513209854,0.005291369255876735,0.023444221638670288
6.5,0.00995013486082869,0.0,0.018361185797552842
6.6000000000000005,0.009149418064348847,0.0008227905843879697,0.018892310750373592
6.7,0.009450655686418955,0.0,0.02179574505532292
6.800000000000001,0.009554501802875844,0.0014532905256018885,0.02000549708625773
6.9,0.006918951118945407,0.0,0.015483609161912415
7.0,0.00691755114283033,0.0,0.013988591878983696
7.1000000000000005,0.007036973002131771,0.001886252429063158,0.015494418620233263
7.2,0.005263323347247148,0.0,0.013700130743479264
7.300000000000001,0.004933395919288384,0.0,0.01179882719723443
7.4,0.008295866736808584,0.0038787664019554247,0.013865329181636316
7.5,0.006531571516906004,0.0,0.016877586524769894
7.6000000000000005,0.007494668623990566,0.0,0.017558075499712503
7.7,0.0071814337890561035,0.0,0.014084745737338233
7.800000000000001,0.00996054874028018,0.0,0.02235136196574208
7.9,0.017512153378203353,0.0,0.04145116896023548
