time,input,output,simulated
0.0,0.005254387047747994,0.0,0.0
0.1,0.003535493142117338,2.4513205010324873e-15,1.668714473805134e-07
0.2,-0.0014783056447150353,1.3407191558651347e-14,9.192187077734809e-07
0.30000000000000004,-0.003973321869483579,4.224424857455616e-14,2.4657820747929966e-06
0.4,0.0067048227128930745,1.0383090884631528e-13,4.926156538320113e-06
0.5,-0.00498244401335208,2.2201884944273946e-13,8.388116662246664e-06
0.6000000000000001,0.004635533769708329,4.352387266942575e-13,1.30474924258045e-05
0.7000000000000001,-0.005634680987377114,8.054241906127698e-13,1.904794096642159e-05
0.8,-0.002918475734437997,1.4321716585757353e-12,2.6920070124787958e-05
0.9,-0.008632435085020115,2.475091743765366e-12,3.589483209959026e-05
1.0,0.0023024057733347456,4.188907358512949e-12,4.6013470592851255e-05
1.1,0.0020133861512486597,6.978278439737666e-12,5.720618403292717e-05
1.2000000000000002,-0.005010830516746258,1.1482989005668194e-11,6.929879213684073e-05
1.3,-0.0024274689216995772,1.8709611342273683e-11,8.144408986304848e-05
1.4000000000000001,-0.0038274118040008986,3.02339256436978e-11,9.450032377826442e-05
1.5,-0.0008733532598877998,4.8510464735722204e-11,0.00010770637691867515
1.6,-0.00709455763515081,7.734335600732944e-11,0.00012079133222036912
1.7000000000000002,0.0077747567311660225,1.225986874035542e-10,0.00013357713492857988
1.8,0.0049136716607941005,1.9327652744428853e-10,0.00014651759514180474
1.9000000000000001,0.0015498882310143525,3.031155354359348e-10,0.00015983500879203794
2.0,-0.00046665998770882463,4.729818631692022e-10,0.00017406355411382537
2.1,0.0016329427603880896,7.344065537933351e-10,0.00018984514019851063
2.2,-0.001205034056949787,1.1347953479874195e-09,0.00020656876012922963
2.3000000000000003,-0.0006897434500688777,1.74506010475957e-09,0.00022423556731658172
2.4000000000000004,-0.0031026809660954155,2.6707368820075996e-09,0.00024248857967234069
2.5,0.00201080322089511,4.068095687259262e-09,0.0002619340307239593
2.6,-0.005933953241837364,6.167355875808531e-09,0.0002818685149462885
2.7,0.001657846308423677,9.305958631005589e-09,0.0003022201589928567
2.8000000000000003,0.007584025074197972,1.3975992148449522e-08,0.00032243138549219446
2.9000000000000004,0.0037951342363282594,2.0891418122889395e-08,0.0003427103943419158
3.0,-0.0029590586324160376,3.108284192699491e-08,0.0003624798486605037
3.1,0.004499593178332487,4.6030372786958686e-08,0.00038294563181348135
3.2,0.007515471753359777,6.784884950313307e-08,0.00040362227246522743
3.3000000000000003,-0.00424546205128642,9.954463284230388e-08,0.0004251834826595392
3.4000000000000004,-0.0029574462170842233,1.4536962565123842e-07,0.0004472213893995124
3.5,-0.004638755576319383,2.1130659335401984e-07,0.00047029787928402867
3.6,-0.0019285847204168504,3.057307306629047e-07,0.0004946594684473123
3.7,0.005775839936321179,4.403063709925704e-07,0.0005193802661336935
3.8000000000000003,-0.004001033365515352,6.311954984421571e-07,0.0005447480453305603
3.9000000000000004,0.007551607776898451,9.006771646604295e-07,0.0005711728981153426
4.0,0.003973700453443183,1.2793050411026241e-06,0.0005980285285692692
4.1000000000000005,-0.006461996304480927,1.8087653028414532e-06,0.0006248661790178643
4.2,0.0010802664549198191,2.545640138185098e-06,0.0006530420793821545
4.3,0.0070916567628327536,3.5663348362344932e-06,0.0006814329368415605
4.4,-0.0015315013226436373,4.9734901590106695e-06,0.0007099420747204129
4.5,0.004091991818246809,6.904278164027951e-06,0.0007383511921150619
4.6000000000000005,0.0008778472990965229,9.541070429674986e-06,0.0007668595478596375
4.7,0.001940381688361186,1.3125074307162718e-05,0.0007965269735766536
4.800000000000001,0.013776367658551093,1.7973656767206604e-05,0.0008261944580054668
4.9,0.01556541502909389,2.4502217712491003e-05,0.0008559314849709525
5.0,0.012536394745563369,3.325163590792178e-05,0.0008877238351704313
5.1000000000000005,0.017038707991456934,4.4922490899638045e-05,0.0009224695892913735
5.2,0.017188879889273694,6.041746252804693e-05,0.0009603023638103289
5.300000000000001,0.0191853058888905,8.089352383636064e-05,0.0010040913435699116
5.4,0.030011656668709256,0.00010782576988376768,0.0010541359553443933
5.5,0.035596173233931945,0.00014308495906974514,0.0011116730953771507
5.6000000000000005,0.053161263039084465,0.00018903107800254451,0.0011787898768073947
5.7,0.05167071282805065,0.000248625466458385,0.0012585367235605706
5.800000000000001,0.06695879887702527,0.0003255642439591585,0.0013549637871360328
5.9,0.087942077964704,0.0004244359498271064,0.001472037789954504
6.0,0.11788027946497677,0.0005509064276174651,0.0016132349922235042
6.1000000000000005,0.1345806176898243,0.0007119340335406562,0.0017849419151663316
6.2,0.16574535858481504,0.0009160182056899007,0.001996520099915233
6.300000000000001,0.21114401204572708,0.0011734842737507055,0.002257446939241358
6.4,0.2508054668048872,0.0014968070935668773,0.002581394274672709
6.5,0.3091799217353641,0.0019009756335862653,0.0029820154709408113
6.6000000000000005,0.3650906489722398,0.0024038999979999354,0.0034779917953838475
6.7,0.438600604907652,0.0030268615239651903,0.004090727735170231
6.800000000000001,0.5205136812362434,0.003795005521336553,0.004846097111646809
6.9,0.6119901258450364,0.004737874922245841,0.005773303666731163
7.0,0.7287644182286354,0.005889981571673904,0.00690802372711719
7.1000000000000005,0.8428747076674125,0.007291410125241722,0.008288450927373518
7.2,0.9886653860202835,0.008988447544337369,0.009960486348353847
7.300000000000001,1.14567845374387,0.011034229021529117,0.011977369607880171
7.4,1.3326829260029436,0.013489388874903014,0.01439844472574938
7.5,1.5364857996024244,0.01642270257683588,0.017291979062115458
7.6000000000000005,1.7549499059015028,0.019911703703554315,0.020734633236826307
