time,input,output,kernel
0.0,0.021758015703567456,2.2577668025270323e-07,0.00010376712809141174
0.1,0.03926078593056653,6.657414202016506e-07,0.00011873487153363578
0.2,0.01806912759207176,9.488778745440063e-07,0.00013568208307865402
0.30000000000000004,0.004780855439744065,1.1337599557596386e-06,0.00015484330937897298
0.4,0.05126511639593713,1.8258004393137513e-06,0.0001764770002880401
0.5,-0.04624397849560138,1.6034014382303122e-06,0.00020086742300129184
0.6000000000000001,0.020769699779664752,2.0403413954593715e-06,0.00022832666272182956
0.7000000000000001,0.04464938028923249,2.7839906872265734e-06,0.00025919670499813827
0.8,-0.0241412177912488,2.915686866266216e-06,0.00029385159340151974
0.9,-0.006149476327662509,3.245692921241314e-06,0.00033269965459820506
1.0,0.018276308943208166,3.8682038325055686e-06,0.0003761857811276971
1.1,-0.014564280991068917,4.229529573837052e-06,0.0004247937603289799
1.2000000000000002,0.03482251272457082,5.142909075208716e-06,0.0004790486358666321
1.3,-0.030782760870366604,5.492576939907423e-06,0.0005395190862087483
1.4000000000000001,0.011753143952382375,6.316028788540005e-06,0.0006068198022100357
1.5,0.02047754338625657,7.328003527446129e-06,0.0006816138436713827
1.6,-0.04259281498788963,7.806853942293287e-06,0.0007646149523998497
1.7000000000000002,0.02125959189560343,8.988138035631856e-06,0.0008565897969015731
1.8,-0.0314996668754588,9.758984373705479e-06,0.0009583601214291997
1.9000000000000001,0.03091423928362752,1.124955289064047e-05,0.0010708047697031912
2.0,0.03663427581723703,1.2969732569407085e-05,0.0011948615512637794
2.1,0.022070822662394376,1.4734766927578818e-05,0.0013315289161223165
2.2,-0.04798869869301547,1.596673469604242e-05,0.001481867401204586
2.3000000000000003,0.04003637293675461,1.8219712354262342e-05,0.001647000810055116
2.4000000000000004,-0.02768973105758434,2.0015389712388452e-05,0.0018281170854437833
2.5,0.03282829655261244,2.260657715811625e-05,0.002026468832929299
2.6,-0.03314759511693833,2.478314664673715e-05,0.0022433734521360746
2.7,-0.03094831182648589,2.7178020808069775e-05,0.002480212831539834
2.8000000000000003,-0.023709859464788867,2.9859708937456076e-05,0.0027384325619826027
2.9000000000000004,0.051423048902973806,3.355721326898903e-05,0.0030195406239986555
3.0,0.02142631439199762,3.730743161332472e-05,0.0033251055043783608
3.1,-0.04639303859223254,4.070355412072961e-05,0.003656753698273628
3.2,0.045421675252700036,4.532720695245205e-05,0.004016166554601777
3.3000000000000003,-0.002671262043688155,4.9878689428616856e-05,0.004405076424575136
3.4000000000000004,-0.04203012245131764,5.4409325102546826e-05,0.004825262075909113
3.5,-0.018511711839964425,5.9537670781791856e-05,0.0052785433386729865
3.6,0.051234353462763484,6.579661259464419e-05,0.005766774952871328
3.7,-0.04102270023512049,7.163192059722206e-05,0.006291839592697225
3.8000000000000003,-0.03372071991454216,7.797501220664695e-05,0.006855640047991578
3.9000000000000004,0.01650798521021555,8.530207334895282e-05,0.007460090549775801
4.0,-0.04036020150389844,9.259775889148437e-05,0.008107107233788644
4.1000000000000005,0.05261346238195457,0.00010136203540006056,0.008798597743730936
4.2,-0.04834982673787966,0.0001097410572255303,0.009536449984372416
4.3,-0.02563631523997402,0.00011890390721483141,0.010322520043757987
4.4,-0.03219406870909864,0.00012859864612964271,0.011158619313409203
4.5,-0.0113161624554521,0.00013912097535167452,0.012046500845580925
4.6000000000000005,-0.027350777270135893,0.0001501374032263872,0.012987844997219947
4.7,-0.026053441048062273,0.00016182454667862495,0.013984244421185187
4.800000000000001,0.03528811795674342,0.00017482354460471533,0.015037188476421718
4.9,-0.014666790328455647,0.00018808561455746568,0.01614804714001141
5.0,-0.019047378955165922,0.0002020329528923076,0.017318054515222468
5.1000000000000005,0.034628776449279315,0.00021727434078305035,0.018548292040706935
5.2,0.03268306801675852,0.00023332234787989834,0.01983967151670135
5.300000000000001,0.06312250957596416,0.0002505270917237433,0.021192918074315486
5.4,0.06667079819758448,0.00026866956532665796,0.022608553223585712
5.5,-0.015575297783602525,0.00028688293996722945,0.02408687812476263
5.6000000000000005,0.09033721453109797,0.00030701353489179196,0.025627957235128725
5.7,0.061863198885554624,0.00032782414389000966,0.027231602490343326
5.800000000000001,0.06092368423640341,0.00034957363477379266,0.028897358184727658
5.9,0.12244526416345991,0.00037291712357335896,0.03062448671888293
6.0,0.08353480031454574,0.0003969102927928354,0.032411955385438465
6.1000000000000005,0.1684702944863925,0.00042279542158568596,0.034258424364424014
6.2,0.17748177400251425,0.00044991838250374645,0.0361622360986403
6.300000000000001,0.2317325596254648,0.0004787836084861471,0.03812140621636602
6.4,0.22211010174242074,0.0005088329995620759,0.040133616163713505
6.5,0.34686997466031455,0.000541481584639645,0.04219620770187783
6.6000000000000005,0.3920636154846898,0.0005761259957060668,0.044306179415385
6.7,0.48735146464656376,0.000613416764874881,0.0464601853662344
6.800000000000001,0.5393322300151645,0.000653125607608748,0.04865453601557554
6.9,0.586915602979625,0.0006953906154913917,0.05088520151931327
7.0,0.753692519997741,0.0007416481544570387,0.05314781748688861
7.1000000000000005,0.8391290429624967,0.0007914564861422447,0.05543769327354451
7.2,1.0082520643465358,0.0008460155494913086,0.05774982285580836
7.300000000000001,1.1008674800656348,0.000905029233896507,0.0600788983178765
7.4,1.316349115269509,0.0009702180575031248,0.06241932595327373
7.5,1.520017035942963,0.0010421431884582574,0.06476524496181346
7.6000000000000005,1.7768868068870456,0.0011221073270833311,0.0671105486967496
7.7,1.9567048564189569,0.0012102327568545845,0.06944890839136819
7.800000000000001,2.2897986933834824,0.0013090284075215873,0.07177379926840104
7.9,2.554534506630706,0.0014190413813723818,0.07407852890986381
8.0,2.804904804130767,0.0015414267246317004,0.07635626773954265
8.1,3.1665998777946665,0.001678774205391872,0.07860008144569398
8.200000000000001,3.574409100436039,0.0018333278205039417,0.08080296514791117
8.3,3.951925004683722,0.002006809985825445,0.08295787908985981
8.4,4.240210929169401,0.002200517297265362,0.08505778561901045
8.5,4.690863918777691,0.002418470887994467,0.08709568719589214
8.6,5.103969160888524,0.002663113310969068,0.08906466515904024
8.700000000000001,5.56504216345137,0.002938025984062416,0.09095791895796748
8.8,5.92867802724464,0.0032456815454577972,0.09276880555538253
