Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2
Cirpka,0.08950105970164478,1.0983749694938152,14.630837703586204,74.0086961605209,0.7682467582696776,30.0,0.09,0.17567069384431272
