Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2
Learn,0.09061167654305172,1.002714778229979,12.726887199279311,24.07585786555214,0.08854766534000788,15.518181206082078,0.09,0.007732631610319991
