Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Learn,0.004972153694765941,1.0007252728868046,2.510742736623911,1.2810340527049127,0.004903995082690649,3.8635801736843107,0.005160678307266211,0.03150036977982233,22.15068100905046,0.36917801681750767
