Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Cirpka,0.005,0.9993960561985924,5.990822348543298,11.808757888504942,0.0007644926257325997,30.0,0.001071171482679319,0.0005526943805138167,56.53796753601637,0.9422994589336061
