Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Learn,0.005,0.9992537439177085,5.989247734067147,11.77879801272645,0.0007881538185132323,10.74932989822438,0.0010935356083630777,0.0029993745309049484,12.219419133965857,0.20365698556609763
