time,input,output,kernel,transfer_func_mean,transfer_func_p10,transfer_func_p90
0.0,4.1232037063561136e-11,0.027950445384656308,0.00010376712809141174,0.03776861492436296,0.03750743471634725,0.038037345846672066
0.1,6.862897346441585e-11,-0.015260685156603926,0.00011873487153363578,0.03773666261513007,0.03746874655535018,0.03800102552023078
0.2,1.1366029442577183e-10,0.03471721129233072,0.00013568208307865402,0.037741092329472835,0.03747258357478768,0.037969810153923575
0.30000000000000004,1.873003586449225e-10,-0.010170096818990216,0.00015484330937897298,0.03776893561802909,0.03754494520994722,0.037990629920388194
0.4,3.071121483486536e-10,0.015379339417037523,0.0001764770002880401,0.03775010206331527,0.03750180670654821,0.03798267398980341
0.5,5.010533092445761e-10,-0.04027894576791033,0.00020086742300129184,0.03773698851950081,0.037480891808456124,0.03795665213493614
0.6000000000000001,8.133911119927455e-10,0.032255929089032964,0.00022832666272182956,0.03773918360180641,0.0374309608143024,0.03796762473180032
0.7000000000000001,1.3138429553654698e-09,-0.004413757936303479,0.00025919670499813827,0.037757172211618846,0.03747717502229138,0.038020226502574694
0.8,2.1116213069177406e-09,0.04562588401873862,0.00029385159340151974,0.037756960916834705,0.03749717065428372,0.03801033651229169
0.9,3.3768918886329615e-09,0.008548118600650679,0.00033269965459820506,0.037774713070415515,0.037473876022602715,0.037980066668230124
1.0,5.373370903578122e-09,0.02665091230400484,0.0003761857811276971,0.037747817082159026,0.03748495273012642,0.03798738233482779
1.1,8.50756001384682e-09,0.04069352154489964,0.0004247937603289799,0.037764151429298974,0.03749369558557497,0.03795529331220703
1.2000000000000002,1.340268349466893e-08,-0.03031537135502147,0.0004790486358666321,0.03777594685566932,0.037532436469329036,0.037999907108803244
1.3,2.1009080230160768e-08,0.04958970884455167,0.0005395190862087483,0.037782527879986594,0.037539720795964855,0.03797174419414417
1.4000000000000001,3.2768069317632966e-08,0.00016847834134841322,0.0006068198022100357,0.03776539189401211,0.03751317303303737,0.038019019267005114
1.5,5.085377571099748e-08,-0.030749713290892405,0.0006816138436713827,0.03775908877201971,0.03748624470191056,0.038052331194922476
1.6,7.85279187970932e-08,-0.050020480068520834,0.0007646149523998497,0.037784729189625166,0.037552311371160135,0.03803495218823769
1.7000000000000002,1.2065727315590785e-07,0.011786281688828247,0.0008565897969015731,0.037759421326113964,0.03753662690627896,0.0379824168014444
1.8,1.8446393042566792e-07,0.025847250705045916,0.0009583601214291997,0.03774818655386109,0.0375269685808564,0.03797300359338338
1.9000000000000001,2.806066396565989e-07,-0.035008893734898086,0.0010708047697031912,0.037781434729848025,0.03755555659586221,0.03804500351170733
2.0,4.247300223634894e-07,-0.04661124531092794,0.0011948615512637794,0.03777730959454565,0.03758802549978185,0.03798807355850986
2.1,6.396707762547457e-07,0.03831859373705908,0.0013315289161223165,0.03779765825731502,0.03756834805424642,0.03800807620556827
2.2,9.585805033937248e-07,0.02636886002299633,0.001481867401204586,0.03780776606686558,0.03757856577093655,0.038066411970898745
2.3000000000000003,1.429319124070592e-06,-0.030960828056592653,0.001647000810055116,0.03778853250171994,0.0375197083184136,0.03795845462252022
2.4000000000000004,2.1205980058970498e-06,-0.03125612797826442,0.0018281170854437833,0.03779594033924684,0.03758324398327726,0.037976273027349614
2.5,3.1305166919790286e-06,0.005797735807507971,0.002026468832929299,0.037806706341712557,0.037601089083432675,0.038003486483654564
2.6,4.598352175607767e-06,-0.04609160904088622,0.0022433734521360746,0.037824189337448674,0.037611490519733705,0.037983623054976545
2.7,6.7207380132641e-06,-0.01095847473853406,0.002480212831539834,0.037839951253490066,0.03761182875846503,0.0380457926531514
2.8000000000000003,9.77372765018691e-06,0.02109604004738478,0.0027384325619826027,0.037800406585253,0.0375675086282562,0.03796172422933143
2.9000000000000004,1.4142690268488833e-05,-0.04459928974831118,0.0030195406239986555,0.03782809499623568,0.037601298047921464,0.03804769457234579
3.0,2.036255909128299e-05,0.03672032607065937,0.0033251055043783608,0.037825801127852554,0.037562655914159956,0.03804907201005418
3.1,2.9171664834598936e-05,0.04607502285183503,0.003656753698273628,0.03783454132640413,0.03762812573125594,0.038058864147783894
3.2,4.1583266606310716e-05,-0.01621869152666047,0.004016166554601777,0.03785387163334338,0.03765881901828571,0.038045169798364406
3.3000000000000003,5.897996632193274e-05,-0.007969502040397003,0.004405076424575136,0.03786359695931131,0.0376244589070204,0.038061143493136204
3.4000000000000004,8.323748847084009e-05,0.001444689759284545,0.004825262075909113,0.037843844239793104,0.037619579510827214,0.03806783568453812
3.5,0.0001168858515663042,0.03764454793702207,0.0052785433386729865,0.037869913552331776,0.0376509573337763,0.0380998021077801
3.6,0.00016331777427950608,-0.044002685127342664,0.005766774952871328,0.03787910738786672,0.03759935660508003,0.03807198222418626
3.7,0.00022705626526384602,-0.007672564431008994,0.006291839592697225,0.037897187808065995,0.03763937222921622,0.03811165892843532
3.8000000000000003,0.0003140957481890402,0.04623704306782288,0.006855640047991578,0.0378821180271535,0.03765693122445131,0.03810046644071782
3.9000000000000004,0.0004323337650932736,-0.04493500457794332,0.007460090549775801,0.03792714573809825,0.037709587683961085,0.03815383895382993
4.0,0.0005921132543572178,-0.029725363322266808,0.008107107233788644,0.03791377513748051,0.03768158913103985,0.03810945261719103
4.1000000000000005,0.0008068985606909844,0.03712797652882195,0.008798597743730936,0.037919286568676554,0.037675365199009186,0.038118760274140906
4.2,0.0010941116167318596,-0.0403171214571138,0.009536449984372416,0.037909634512024434,0.03764286037877233,0.03815153075666562
4.3,0.0014761580122163915,0.03458844835028532,0.010322520043757987,0.03793453766453092,0.03769903017449942,0.038199531367568214
4.4,0.001981675763034531,0.0020127344689183186,0.011158619313409203,0.03796276716985084,0.03773819515289838,0.03817172062053607
4.5,0.00264704228103316,-0.02027113480292887,0.012046500845580925,0.037941940756267896,0.03770049631290376,0.03814713370358187
4.6000000000000005,0.0035181770399018513,0.02480249378483688,0.012987844997219947,0.03794499073640201,0.03773308976669939,0.03820270121730554
4.7,0.004652678385304558,0.010462972690922381,0.013984244421185187,0.037958904682884285,0.03770866928119722,0.038177465646367294
4.800000000000001,0.006122332440462384,0.025525893844864134,0.015037188476421718,0.03796246222133627,0.03776945408281478,0.03814942254681632
4.9,0.008016029647891287,-0.029151983764751324,0.01614804714001141,0.03797609018151925,0.03780963585346554,0.03813612990148926
5.0,0.01044311965517516,0.02355934529122836,0.017318054515222468,0.038005891875263716,0.037769683587014616,0.03824684465382353
5.1000000000000005,0.013537227460888016,0.01984644417021373,0.018548292040706935,0.038008085544114424,0.03770197489373096,0.03821112037759707
5.2,0.017460542446342733,0.046808424676663546,0.01983967151670135,0.03802880862574037,0.03781341052115814,0.03822284264046481
5.300000000000001,0.02240857661977043,-0.030003394972982787,0.021192918074315486,0.0380223338384741,0.03778562863694031,0.03822743912996252
5.4,0.028615368652776862,-0.006029148577295365,0.022608553223585712,0.03801243525423027,0.037830964543125414,0.03821439825159305
5.5,0.03635908577535717,0.04683342599184955,0.02408687812476263,0.038027972499656615,0.037793678575871174,0.03824462048076007
5.6000000000000005,0.04596794617174611,0.025288313391229715,0.025627957235128725,0.038033557676711224,0.037817648791806796,0.03827315405843672
5.7,0.05782635027692315,0.042733755417901156,0.027231602490343326,0.03805908233715378,0.03785810258580104,0.03832250168084311
5.800000000000001,0.07238107070171419,-0.018702955206894148,0.028897358184727658,0.038049698432143134,0.03785001372147656,0.038239339207746824
5.9,0.09014730815803482,-0.012398113631506955,0.03062448671888293,0.03807764527878652,0.03785926546149046,0.03828152718457556
6.0,0.11171437586670019,-0.024750361558164256,0.032411955385438465,0.038092497293948036,0.037857258259446816,0.038364499115374325
6.1000000000000005,0.13775072910456773,-0.04497157600656791,0.034258424364424014,0.03810733385253706,0.03788884702362551,0.03831177021254725
6.2,0.16900801184381534,0.007400614351831869,0.0361622360986403,0.03810930406175552,0.037865742822129636,0.038352928686716324
6.300000000000001,0.20632375136548092,0.008370064067664716,0.03812140621636602,0.038109384216199964,0.03788762880381301,0.03830081408373072
6.4,0.2506222972159551,-0.006789913551621762,0.040133616163713505,0.03809943599850247,0.03790450503262384,0.0382873174938164
6.5,0.3029135761769313,-0.042784742561785924,0.04219620770187783,0.03812289639750077,0.037884437705383925,0.03835394762903915
6.6000000000000005,0.36428922350919485,-0.04176720490428595,0.044306179415385,0.0381356021837826,0.037948673538215266,0.03832342678749
6.7,0.4359156561354265,-0.008473748702211122,0.0464601853662344,0.03811562749742499,0.03788734570553484,0.038367047004455486
6.800000000000001,0.5190236790269145,-0.03587816853795908,0.04865453601557554,0.038140641773344676,0.037937170668388115,0.03835471090029742
6.9,0.6148942648515945,0.0430321280585901,0.05088520151931327,0.038167295427200244,0.03790135404559395,0.03838248528397391
7.0,0.7248402212817835,-0.03343211615394142,0.05314781748688861,0.03819964472509799,0.03795336590725528,0.03842916280506182
7.1000000000000005,0.8501835616896801,0.017118307042713752,0.05543769327354451,0.03817141069464653,0.037954157279424784,0.03837289315770236
7.2,0.9922285235351492,-0.0028883545400050763,0.05774982285580836,0.03817806133991476,0.038000466641674974,0.038367634693812686
7.300000000000001,1.1522303334052784,0.020468626173090143,0.0600788983178765,0.038190669857170643,0.037979859984612035,0.038389130581068936
7.4,1.3313599956077402,0.03866269029917501,0.06241932595327373,0.038207370989092444,0.037987055692245225,0.03842091075648557
7.5,1.5306655779084815,0.00641731544483859,0.06476524496181346,0.03819443701191205,0.03800058718591873,0.03844468614870168
7.6000000000000005,1.751030677107889,-0.029475080440570827,0.0671105486967496,0.03820187720599478,0.03800113731584619,0.03842251371996985
7.7,1.9931309606199625,0.02629685261370539,0.06944890839136819,0.038216040150784836,0.03796124870550428,0.038447649824474926
7.800000000000001,2.2573898884820456,-0.04282847757580864,0.07177379926840104,0.0382261054382994,0.03800568211730722,0.03847316472048099
7.9,2.5439349125002404,0.021299770343933433,0.07407852890986381,0.03822166353854771,0.038042783365454136,0.03842986375042561
8.0,2.8525556139937946,0.0032601691556150758,0.07635626773954265,0.03823312156778796,0.03800452057073038,0.0384090546963713
8.1,3.1826653671123455,-0.006532341968435178,0.07860008144569398,0.0382180402286298,0.03803963830936502,0.03842292965502677
8.200000000000001,3.5332681896977194,0.013554066380305332,0.08080296514791117,0.03823525560954718,0.03800846540055326,0.03844537314460082
8.3,3.9029324580594835,0.035977384968973375,0.08295787908985981,0.038252171092215535,0.038019502420597796,0.03843836532193966
8.4,4.289773107658805,-0.018554082892663446,0.08505778561901045,0.038247252580365605,0.03804669948128623,0.03843101422846202
8.5,4.691443812999085,-0.02275123671394921,0.08709568719589214,0.03824806035381778,0.03804144969687952,0.03848891715210767
8.6,5.105140434709198,0.011465473758065014,0.08906466515904024,0.03824351116857559,0.038008958040362625,0.03841745110334195
8.700000000000001,5.527616741329259,0.003184690790263187,0.09095791895796748,0.038245370791979615,0.03805372958236629,0.03845944830916871
8.8,5.955213063191903,-0.04894452346858928,0.09276880555538253,0.03824731977133139,0.03806155535434448,0.03845926694582265
8.9,6.383898125719483,0.03065700783618002,0.09449087869171054,0.03824572025543086,0.03795910057368203,0.03843858879992472
9.0,6.8093238531251545,0.012841565255371687,0.09611792769990052,0.03825926677040462,0.03805309640977031,0.038450655714274334
9.1,7.226892448204172,-0.018574991709031312,0.0976440155566583,0.038267882214337794,0.038024058838167264,0.03847288021065597
9.200000000000001,7.631834559838114,-0.028365944162798577,0.09906351585770594,0.03824678108321854,0.03804644927540332,0.03849601706036873
9.3,8.019296869223659,-0.008696849142372402,0.10037114840947818,0.03823911123588027,0.03799429313115368,0.038466080983727086
9.4,8.384436981793757,0.05344027033794651,0.10156201313782169,0.03826481181653263,0.038045226315687984,0.03845901365744943
9.5,8.72252312709659,0.008519996612310224,0.10263162202570986,0.03823090305530431,0.03799922330776863,0.03842256817301996
