Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2
Cirpka,0.029810623822257236,1.1023474320466942,14.645442087022913,74.03909431654604,0.7590477646066974,30.0,0.09,0.17587883565440063
