Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Learn,0.03,0.9973272563532171,12.622061156377608,22.605680065770148,0.0049232615568050595,15.29926073970461,0.006768387195643239,0.0015173323254720956,4.389068817021325,0.07315114695035542
