Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Cirpka,0.03,0.9967367638080143,12.618821290309919,22.556772400924196,0.005096519058385038,30.0,0.007043543724023196,0.001229943048687626,18.071336794062518,0.3011889465677086
