Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2
Cirpka,0.09012532156536017,0.8381998839833327,13.360538852870285,74.8100696067498,1.7765087779718542,30.0,0.09,0.4673517602639239
