Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Learn,0.029993815496743896,1.0007039169990726,6.035475225278332,12.90825791151996,0.02944776644668223,10.821101256699306,0.04044141966954872,0.004580302737776163,4.302158067934215,0.07170263446557025
