Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Cirpka,0.030083768007963762,1.0224829632836128,6.031266141929173,16.854953664589104,0.24804524660513963,30.0,0.12,0.0988541599606437,21.69285316602327,0.36154755276705447
