Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2
Cirpka,0.0010034935810350712,1.0001460076515127,2.5013687767655437,1.0732914593436602,0.0010558592075077184,30.0,0.0011335967696344625,0.030264194036381337
