Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2
Learn,0.0010048275725768154,1.0001171683226877,2.5008923329118495,1.0582393498167408,0.0010331244379342501,3.858998525274325,0.0011012284316385477,0.026390622657785513
