Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Cirpka,0.030053047460812787,1.0154748711850854,12.484987253877403,29.48117217565004,0.20237779265426492,30.0,0.12,0.06276807992050497,14.693660193006508,0.24489433655010848
