Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Learn,0.03,0.9970173585386413,5.965951411059382,11.375341503808851,0.006945727585199373,10.699603894614771,0.009010718882755979,0.005254813227738497,6.0756836159853265,0.10126139359975544
