Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Cirpka,0.03,0.9970682091485534,5.963356110847721,11.385594116132898,0.006358081689238228,30.0,0.008251744843374103,0.0024904309271247494,32.23555918200873,0.5372593197001455
