Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Cirpka,0.005,0.9995497378819427,12.627291987254804,22.83681380894433,0.0007388747877618557,30.0,0.00106913647966565,0.00040421357975291056,23.459973530028947,0.39099955883381576
