Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2
Cirpka,0.006975038196481944,0.9997619197320294,2.5000652070634715,1.041435716820721,0.0022731132873306725,30.0,0.002397758206785226,0.027253067322068322
