Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2
Cirpka,0.029932316805694095,0.8403340498861586,13.340644480539245,74.77842332493945,1.7684380485949722,30.0,0.09,0.4670821806858586
