time,transfer_fx,10th_pct,90th_pct
0.0,0.0006877395929689514,0.0,0.002167789496888089
0.1,0.027657782098955436,0.02454815622297102,0.030597883731496446
0.2,0.15354504632146582,0.14959374562963743,0.15661881657927287
0.30000000000000004,0.34690444855666097,0.3429512492988422,0.350271733982954
0.4,0.5520026001765133,0.5480521078214935,0.5566903769657912
0.5,0.7202699546580872,0.7150169752594966,0.7260427151908186
0.6000000000000001,0.8373905007270676,0.8326415777554967,0.8432469103832427
0.7000000000000001,0.889283194682684,0.8817177225537209,0.8950414840847951
0.8,0.8909023008701474,0.8858669141116414,0.8967075858861278
0.9,0.8496722970728431,0.8453320940632562,0.8543954468579359
1.0,0.7819930204394355,0.7796055405098916,0.787189065939857
1.1,0.6957527145950481,0.6909574457860875,0.7006644916612148
1.2000000000000002,0.6087851957763029,0.6055024690106955,0.6124970280896578
1.3,0.516227352178511,0.51140903770178,0.5205535339986636
1.4000000000000001,0.4326565366638328,0.4280582007510547,0.43785121210077593
1.5,0.3567366158132728,0.3517560202918109,0.36188385170800197
1.6,0.2904776105048625,0.28521407732131787,0.29496556283093134
1.7000000000000002,0.2342085262372309,0.22921881553533427,0.24031210913985465
1.8,0.18517300010814353,0.1803314195950052,0.18917069371112252
1.9000000000000001,0.14700951615905708,0.14316219205216923,0.15179210419061054
2.0,0.11350971733139885,0.10949463296915497,0.11743935041878908
2.1,0.09023427939315931,0.08611757290764022,0.09349572531056692
2.2,0.0675991743207268,0.06408794562774238,0.0712042428510556
2.3000000000000003,0.052744739418017085,0.04894081176294209,0.05595779040667438
2.4000000000000004,0.03909301927003881,0.03394898958813752,0.04269319909521787
2.5,0.030996288147603968,0.02686312526489919,0.03489644069881679
2.6,0.023254184823869817,0.021254566966933387,0.02619582646360305
2.7,0.015520917545773795,0.012421944718469465,0.01774953937804946
2.8000000000000003,0.01411633797964304,0.009863793920918063,0.019677900583537754
2.9000000000000004,0.009216491135678734,0.003669956847057654,0.015100497759709591
3.0,0.00801420599811276,0.004245694542326673,0.012159341346883734
3.1,0.003608715301290632,0.0001878828505480769,0.007352248404832139
3.2,0.004937867426892509,0.00013736263808872287,0.007381741011121773
3.3000000000000003,0.002445740708340561,0.0,0.0047988066591968075
3.4000000000000004,0.0016792736550469733,0.0,0.004391085645603297
3.5,0.0023009515570505015,0.0,0.004270900636546637
3.6,0.000733066728094906,0.0,0.0031708765909091163
3.7,0.0008993501060427777,0.0,0.0029064740030895764
3.8000000000000003,0.0006917536447670856,0.0,0.002167722412691564
3.9000000000000004,0.00030821631363057815,0.0,0.0013888785929959068
4.0,0.000305008665268137,0.0,0.0010283004479100632
4.1000000000000005,7.82609608726605e-05,0.0,0.00019556052148743118
4.2,0.0003515301228621433,0.0,0.0009197758519884691
4.3,0.00020079708885482593,0.0,0.0007676642776759722
4.4,4.24114843943039e-05,0.0,0.00013436976371461449
4.5,3.07187731321823e-05,0.0,0.0
4.6000000000000005,5.454204920433362e-05,0.0,0.00018152433286614515
4.7,4.7777631012563965e-05,0.0,0.00022692759888721356
4.800000000000001,7.589576847863201e-05,0.0,0.0002116065183046354
4.9,4.412989867890599e-05,0.0,1.1033155143075335e-05
5.0,7.2660453886939464e-06,0.0,0.0
5.1000000000000005,5.1795024159799474e-05,0.0,0.0
5.2,2.7956588175767627e-06,0.0,0.0
5.300000000000001,2.432450648486943e-05,0.0,3.891901207427329e-05
5.4,5.144553018263919e-05,0.0,0.0002223339123369581
5.5,3.087391644334784e-05,0.0,0.0
5.6000000000000005,3.993102725071557e-05,0.0,0.0
5.7,5.965961661048384e-06,0.0,0.0
5.800000000000001,1.9247977779325114e-05,0.0,0.0
5.9,6.336672771341141e-05,0.0,0.0002756496314548272
