Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Cirpka,0.09067673872890307,1.0041362153285462,2.5023127015176287,1.1927259147752296,0.03277479540852689,30.0,0.03433557094277844,0.03485477651625147,33.453590836026706,0.5575598472671117
