Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Learn,0.08987446463220407,1.0033707901030733,2.5416000864846313,1.5222348330561302,0.029100031605538867,3.8400031859309727,0.030205429395378815,0.036067915150322725,12.577170008909889,0.20961950014849814
