time,input,output,kernel
7.800000000000001,2.2573898884820456,0.028914068980242826,0.07696987048937978
7.9,2.543934912500241,0.034631107443486124,0.07510537327563027
8.0,2.8525556139937946,0.04131191627267956,0.07326255766487585
8.1,3.1826653671123455,0.04908479045161346,0.07144262706359879
8.200000000000001,3.5332681896977194,0.058088792375480494,0.0696466703817043
8.3,3.9029324580594835,0.06847358278236636,0.06787566768239996
8.4,4.289773107658805,0.08039904326781154,0.06613049568284463
8.5,4.691443812999085,0.09403466923920285,0.06441193310036863
8.6,5.105140434709198,0.10955871529555866,0.0627206658402347
8.700000000000001,5.527616741329259,0.12715707909854862,0.06105729202196379
8.8,5.955213063191903,0.14702191480599086,0.05942232684219598
8.9,6.383898125719483,0.1693499730032678,0.057816207272902945
