Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2
Cirpka,0.08993262752994927,0.9807709815612369,13.803064050821158,74.35901758742777,1.1123924413988657,30.0,0.09,0.22632490593104085
