Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2
Learn,0.0898463226480595,1.0068499512201976,6.119574939910211,14.480987517222765,0.09141037002067313,10.986322395000048,0.09,0.006848270367330624
