Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2
Cirpka,0.0009968447200582602,0.9761744033078316,13.774777035363462,74.32319010465311,1.1117016667560835,30.0,0.09,0.22596559466972804
