Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2
Learn,0.001001739872314235,0.9999890984119288,5.999802093425059,11.994541730222094,0.0010065220440487555,10.764115676801838,0.0014784670415799762,0.003675576266803417
