time,input,output,kernel,transfer_func_mean,transfer_func_p10,transfer_func_p90
0.0,4.1232037063561136e-11,-0.04247089748656961,0.0,0.027441585517553983,0.021557487899031832,0.03530483737704092
0.1,6.862897346441585e-11,-0.04817801927781643,0.016,0.030638586339223194,0.025780771262257994,0.03580979379969143
0.2,1.1366029442577182e-10,0.0011792303952750005,0.032,0.037436846172697165,0.03265259677559723,0.042075055417160424
0.30000000000000004,1.8730035864492248e-10,0.028670521548865877,0.048,0.04566555434058295,0.04118971290940926,0.05078064128952323
0.4,3.071121483486536e-10,-0.026998507179935533,0.064,0.05668259184002756,0.051976633364051665,0.06121526338547455
0.5,5.010533092445761e-10,-0.008299484645477279,0.08,0.069544546169568,0.06518168157908338,0.07406544872437827
0.6000000000000001,8.133911119927455e-10,0.017960997479180847,0.096,0.08477145163719212,0.08016811892327773,0.08908814649894793
0.7000000000000001,1.3138429553654698e-09,0.040484214295104,0.112,0.10133039412442713,0.09635134495621134,0.10677841248603114
0.8,2.1116213069177406e-09,0.0020033277993263257,0.128,0.11965270037390577,0.11454966258138598,0.1253815170586629
0.9,3.3768918886329623e-09,-0.014609023046169126,0.144,0.1381275523116924,0.13234225431397675,0.14473977349327694
1.0,5.373370903578122e-09,-0.03810067308458202,0.16,0.1563155035867369,0.15045801143725146,0.16191018174232244
1.1,8.50756001384682e-09,0.041420135011933826,0.176,0.17528074886419606,0.16983355252852225,0.17985840283783
1.2000000000000002,1.3402683494668931e-08,0.020919561103930794,0.192,0.1948508808539651,0.19056239244956374,0.19934409118541044
1.3,2.1009080230160768e-08,-0.018537868502732244,0.208,0.21446590517092798,0.21005508892212585,0.2189161874482154
1.4000000000000001,3.2768069317632966e-08,0.03794468816002329,0.224,0.23409912107124972,0.2302804654199246,0.23885357045595143
1.5,5.0853775710997475e-08,-0.02113766191744188,0.24,0.2522693847018298,0.2474421081027499,0.25772822810300194
1.6,7.852791879709318e-08,0.038848498443286306,0.256,0.2693027390133825,0.2636173126482161,0.27499624014824914
1.7000000000000002,1.2065727315590785e-07,-0.0014552968075415395,0.272,0.2852711954636724,0.2797423733743607,0.29117728312056346
1.8,1.8446393042566792e-07,0.04482588799000257,0.288,0.2994194654429408,0.29420183485366064,0.3042158167258536
1.9000000000000001,2.806066396565989e-07,0.04625340665548972,0.304,0.3125977908642622,0.30731116279173254,0.31861194207583576
2.0,4.2473002236348946e-07,0.004999249515323085,0.32,0.32385711008194196,0.3169404699189218,0.3299575727836734
2.1,6.396707762547457e-07,-0.04856278688190428,0.336,0.334165743204031,0.32835362461888795,0.34201635784762585
2.2,9.585805033937248e-07,0.007802952757551546,0.352,0.3408777472097916,0.33609438386471974,0.34599253237763794
2.3000000000000003,1.429319124070592e-06,0.037546136662496184,0.368,0.34659998881558973,0.3427336965739328,0.35065209027001093
2.4000000000000004,2.1205980058970498e-06,-0.02361039425192725,0.384,0.3514572859511771,0.34588686342179475,0.3571122163292121
2.5,3.1305166919790286e-06,-0.04284643869160545,0.4,0.3521024578472847,0.3461818152852112,0.3570434528429815
2.6,4.598352175607767e-06,0.03817383105047535,0.384,0.35198216317464953,0.3463557496672421,0.3566262575917952
2.7,6.7207380132641e-06,-0.020824282673716537,0.368,0.349182107418125,0.34352108271983217,0.3558571210947391
2.8000000000000003,9.773727650186912e-06,-0.026461616142287793,0.352,0.3441891140731935,0.33875038980555233,0.349810432126653
2.9000000000000004,1.4142690268488833e-05,0.04111643618887424,0.336,0.33702655237854634,0.3324916544654453,0.34121750389600297
3.0,2.036255909128299e-05,0.01493203919008306,0.32,0.3272880007104293,0.3211597901753939,0.33319181349483346
3.1,2.9171664834598936e-05,0.0082427668079383,0.304,0.3169980499242988,0.3117411573118957,0.3228215022571195
3.2,4.1583266606310716e-05,0.04115670391241786,0.288,0.30529024444948144,0.3006376716883062,0.3102466574791806
3.3000000000000003,5.897996632193273e-05,-0.001119630185873667,0.272,0.2909966306222781,0.28534484388840725,0.2963973689060789
3.4000000000000004,8.323748847084009e-05,0.0034626015086004283,0.256,0.2754083203996317,0.2698976400317341,0.28058137147520773
3.5,0.0001168858515663042,-0.010010570462991131,0.24,0.2587999529478758,0.25295494179355715,0.26451242831560884
3.6,0.00016331777427950608,0.007959194888438038,0.224,0.23988547625525414,0.23315324577888571,0.2462060755605341
3.7,0.00022705626526384602,-0.04768649604898082,0.208,0.22116690318202534,0.21563644268747267,0.22757942576498533
3.8000000000000003,0.0003140957481890402,-0.03916303105807518,0.192,0.20247853510601416,0.19786460841697529,0.20863904638336378
3.9000000000000004,0.0004323337650932736,-0.03487559757268391,0.176,0.18314684231453585,0.17797374809321878,0.18790138973734977
4.0,0.0005921132543572178,-0.008060529731802756,0.16,0.16217243134383055,0.1576892487494848,0.16666158815911156
4.1000000000000005,0.0008068985606909844,-0.02276997340346158,0.144,0.14199571424424762,0.13680921627213988,0.1465726863601751
4.2,0.0010941116167318596,0.0006003423675394031,0.128,0.12257408381852337,0.11841252360149195,0.12759218991972834
4.3,0.0014761580122163915,0.006953387482833539,0.112,0.1042182704339932,0.0985696794936358,0.10953631244407391
4.4,0.001981675763034531,-0.045861360680565996,0.096,0.08660850275013053,0.08136547308632293,0.0918518239818102
4.5,0.00264704228103316,0.03223677282553805,0.08,0.07001560752999976,0.06505952573606616,0.07388461673484509
4.6000000000000005,0.0035181770399018517,-0.035531949935615995,0.064,0.05455054267651838,0.049643368231029786,0.058286217080644895
4.7,0.004652678385304558,-0.017899622643621473,0.048,0.0405642921815043,0.03548607958322768,0.04572944551670912
