Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Learn,0.029892404624515388,1.005139678404318,2.59954369486041,2.9179929354247998,0.030209256943768473,3.8829202998826022,0.03216529531867142,0.03060258881555578,10.539638787973672,0.17566064646622787
