Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Cirpka,0.030108698045192245,1.0055854123859742,2.5736672786051145,2.3799141614896935,0.02947738653499879,30.0,0.03150622976251648,0.03245128153061189,27.938453030074015,0.4656408838345669
