Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Learn,0.08962030449444403,1.0123772844291252,2.7719035750570487,5.904183190199463,0.09192076064121107,3.93547258955727,0.10086955924647681,0.030938442126108856,6.27161801699549,0.10452696694992483
