Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Learn,0.005010136182088674,1.0005132385480666,6.004300515463946,12.089566944695791,0.004933129319020865,10.772188641707993,0.007025039906751423,0.004582915286951426,4.868397990008816,0.08113996650014693
