Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Learn,0.03,1.0002424946196646,2.5031843220644876,1.0647472162878766,0.01024925566078736,3.859279138178989,0.010734496163172074,0.030267718595750767,11.851814963039942,0.19753024938399905
