Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2
Learn,0.0009898129546608906,1.000045926660668,6.000450629896426,12.000865536747833,0.0009648979131990883,10.764759003560934,0.0014133419030290285,0.0037745322070265935
