Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2
Learn,0.0010018905935756865,1.0000009927205717,12.630699543093982,22.912673256724215,0.0009446902339404542,15.368678212699301,0.0014637054165626178,0.0003191969443722282
