Method,AddedNoise,Mass_m0,MeanTravelTime_m1,SpreadOfTravelTimes_m2,RMSE,CorrelationTime,FinalSigma,L2,SolveTime_sec,SolveTime_min
Learn,0.09007996388874409,0.9942742999880168,12.593674135626367,22.039720290624935,0.016947383101674218,15.145088426460443,0.02257346943518156,0.0033155322637574624,4.8634977920446545,0.08105829653407758
